name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LTG1	-38.664	27.2824	-37.2375158961742	-999	LTG	L	grid	-33.953	27.2321	-29.0835	n/a	temporalpole	n/a	n/a
LTG2	-47.5308	25.5882	-29.8413374656947	-999	LTG	L	grid	-42.2464	25.572	-22.4293	n/a	superiortemporal	n/a	n/a
LTG3	-56.1708	20.8555	-21.8980450302112	-999	LTG	L	grid	-46.4199	20.6421	-15.3393	n/a	superiortemporal	n/a	n/a
LTG4	-60.5928	15.7491	-13.7355181020798	-999	LTG	L	grid	-49.1193	15.1839	-6.89098	n/a	superiortemporal	n/a	n/a
LTG5	-63.6343	9.54447	-3.83436018889641	-999	LTG	L	grid	-50.3231	8.97276	1.85953	n/a	superiortemporal	n/a	n/a
LTG6	-66.0233	8.8147	5.50401268606434	-999	LTG	L	grid	-52.0696	3.42167	9.69281	n/a	precentral	n/a	n/a
LTG7	-66.8056	-1.42779	17.0105457434788	-999	LTG	L	grid	-53.7392	-2.81483	19.0331	n/a	precentral	n/a	n/a
LTG8	-66.9623	-12.698	26.3321485814967	-999	LTG	L	grid	-53.9621	-9.35093	28.4164	n/a	postcentral	n/a	n/a
LTG9	-40.9683	20.4195	-46.534105521286	-999	LTG	L	grid	-36.3958	18.958	-35.7109	n/a	temporalpole	n/a	n/a
LTG10	-51.7182	20.7227	-38.8185285595311	-999	LTG	L	grid	-43.6591	16.4805	-28.9477	n/a	middletemporal	n/a	n/a
LTG11	-57.3765	17.2593	-27.0404589973308	-999	LTG	L	grid	-49.8155	12.4937	-20.6962	n/a	superiortemporal	n/a	n/a
LTG12	-62.4722	9.33194	-17.7980548581298	-999	LTG	L	grid	-52.4935	6.80082	-13.5043	n/a	superiortemporal	n/a	n/a
LTG13	-65.0594	0.742901	-10.5846528552416	-999	LTG	L	grid	-55.0944	0.416231	-4.93288	n/a	superiortemporal	n/a	n/a
LTG14	-68.4821	-5.27933	2.00368297442587	-999	LTG	L	grid	-55.3667	-5.68015	3.9185	n/a	superiortemporal	n/a	n/a
LTG15	-69.8358	-10.5992	12.4657997173522	-999	LTG	L	grid	-56.2032	-10.8817	13.1137	n/a	postcentral	n/a	n/a
LTG16	-69.1266	-20.9911	17.8613924211625	-999	LTG	L	grid	-56.4261	-17.4178	22.4969	n/a	supramarginal	n/a	n/a
LTG17	-38.6948	9.67404	-52.3142309319263	-999	LTG	L	grid	-35.4242	9.68184	-39.6288	n/a	fusiform	n/a	n/a
LTG18	-49.919	9.64084	-46.2602770147161	-999	LTG	L	grid	-44.9456	6.23394	-34.0252	n/a	middletemporal	n/a	n/a
LTG19	-58.7005	5.5877	-37.8962308647617	-999	LTG	L	grid	-52.1597	3.29322	-27.2006	n/a	middletemporal	n/a	n/a
LTG20	-64.3736	-0.751966	-26.8144024314272	-999	LTG	L	grid	-55.7906	-2.27394	-18.7381	n/a	middletemporal	n/a	n/a
LTG21	-68.3298	-6.58212	-14.1453556622084	-999	LTG	L	grid	-58.4899	-7.73215	-10.2898	n/a	superiortemporal	n/a	n/a
LTG22	-70.5589	-14.9687	-4.5552895253687	-999	LTG	L	grid	-60.1594	-14.0078	-1.73258	n/a	superiortemporal	n/a	n/a
LTG23	-70.9384	-24.3337	3.35379018312676	-999	LTG	L	grid	-60.3611	-20.7962	6.04265	n/a	superiortemporal	n/a	n/a
LTG24	-69.8094	-31.2147	13.6470363561388	-999	LTG	L	grid	-61.099	-26.9236	15.3682	n/a	bankssts	n/a	n/a
LTG25	-37.9269	1.43358	-52.827387512806	-999	LTG	L	grid	-33.3393	-1.09753	-39.4842	n/a	fusiform	n/a	n/a
LTG26	-44.6001	-3.66081	-49.5189543993552	-999	LTG	L	grid	-42.4505	-4.03376	-36.5234	n/a	inferiortemporal	n/a	n/a
LTG27	-53.3764	-5.98284	-43.5446279770692	-999	LTG	L	grid	-52.049	-6.78986	-32.2991	n/a	inferiortemporal	n/a	n/a
LTG28	-62.0708	-10.3232	-34.7987687427732	-999	LTG	L	grid	-58.2332	-10.548	-25.3655	n/a	inferiortemporal	n/a	n/a
LTG29	-69.9076	-17.3807	-21.9638077041986	-999	LTG	L	grid	-62.3512	-15.9349	-15.6398	n/a	middletemporal	n/a	n/a
LTG30	-72.1633	-23.0411	-16.4126306688948	-999	LTG	L	grid	-63.5335	-22.3908	-8.34589	n/a	middletemporal	n/a	n/a
LTG31	-71.7239	-29.7113	-6.84187735976927	-999	LTG	L	grid	-64.2223	-29.0207	0.258889	n/a	middletemporal	n/a	n/a
LTG32	-70.9531	-35.089	1.0770696173637	-999	LTG	L	grid	-64.4732	-35.3401	8.08673	n/a	middletemporal	n/a	n/a
LOFG1	-11.3084	59.7233	-27.3070443234878	-999	LOFG	L	grid	-5.75887	63.8421	-26.2072	n/a	lateralorbitofrontal	n/a	n/a
LOFG2	-20.949	60.6496	-22.3982556324723	-999	LOFG	L	grid	-14.9608	66.2964	-20.0996	n/a	rostralmiddlefrontal	n/a	n/a
