name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LOFCD1-LOFCD2	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD2-LOFCD3	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD3-LOFCD4	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD4-LOFCD5	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD5-LOFCD6	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD6-LOFCD7	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD7-LOFCD8	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD8-LOFCD9	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LOFCD9-LOFCD10	SEEG	V	n/a	n/a	bipolar	LOFCD	1000	depth	n/a
LFACD1-LFACD2	SEEG	V	n/a	n/a	bipolar	LFACD	1000	depth	n/a
LFACD2-LFACD3	SEEG	V	n/a	n/a	bipolar	LFACD	1000	depth	n/a
LFACD3-LFACD4	SEEG	V	n/a	n/a	bipolar	LFACD	1000	depth	n/a
LFACD4-LFACD5	SEEG	V	n/a	n/a	bipolar	LFACD	1000	depth	n/a
LFACD5-LFACD6	SEEG	V	n/a	n/a	bipolar	LFACD	1000	depth	n/a
LFACD6-LFACD7	SEEG	V	n/a	n/a	bipolar	LFACD	1000	depth	n/a
LFACD7-LFACD8	SEEG	V	n/a	n/a	bipolar	LFACD	1000	depth	n/a
LFACD8-LFACD9	SEEG	V	n/a	n/a	bipolar	LFACD	1000	depth	n/a
LFACD9-LFACD10	SEEG	V	n/a	n/a	bipolar	LFACD	1000	depth	n/a
LMCD1-LMCD2	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD2-LMCD3	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD3-LMCD4	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD4-LMCD5	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD5-LMCD6	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD6-LMCD7	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD7-LMCD8	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD8-LMCD9	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD9-LMCD10	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LSMAD1-LSMAD2	SEEG	V	n/a	n/a	bipolar	LSMAD	1000	depth	n/a
LSMAD2-LSMAD3	SEEG	V	n/a	n/a	bipolar	LSMAD	1000	depth	n/a
LSMAD3-LSMAD4	SEEG	V	n/a	n/a	bipolar	LSMAD	1000	depth	n/a
LSMAD4-LSMAD5	SEEG	V	n/a	n/a	bipolar	LSMAD	1000	depth	n/a
LSMAD5-LSMAD6	SEEG	V	n/a	n/a	bipolar	LSMAD	1000	depth	n/a
LSMAD6-LSMAD7	SEEG	V	n/a	n/a	bipolar	LSMAD	1000	depth	n/a
LSMAD7-LSMAD8	SEEG	V	n/a	n/a	bipolar	LSMAD	1000	depth	n/a
LSMAD8-LSMAD9	SEEG	V	n/a	n/a	bipolar	LSMAD	1000	depth	n/a
LSMAD9-LSMAD10	SEEG	V	n/a	n/a	bipolar	LSMAD	1000	depth	n/a
LMHD1-LMHD2	SEEG	V	n/a	n/a	bipolar	LMHD	1000	depth	n/a
LMHD2-LMHD3	SEEG	V	n/a	n/a	bipolar	LMHD	1000	depth	n/a
LMHD3-LMHD4	SEEG	V	n/a	n/a	bipolar	LMHD	1000	depth	n/a
LMHD4-LMHD5	SEEG	V	n/a	n/a	bipolar	LMHD	1000	depth	n/a
LMHD5-LMHD6	SEEG	V	n/a	n/a	bipolar	LMHD	1000	depth	n/a
LMHD6-LMHD7	SEEG	V	n/a	n/a	bipolar	LMHD	1000	depth	n/a
LMHD7-LMHD8	SEEG	V	n/a	n/a	bipolar	LMHD	1000	depth	n/a
LMHD8-LMHD9	SEEG	V	n/a	n/a	bipolar	LMHD	1000	depth	n/a
LMHD9-LMHD10	SEEG	V	n/a	n/a	bipolar	LMHD	1000	depth	n/a
LPCD1-LPCD2	SEEG	V	n/a	n/a	bipolar	LPCD	1000	depth	n/a
LPCD2-LPCD3	SEEG	V	n/a	n/a	bipolar	LPCD	1000	depth	n/a
LPCD3-LPCD4	SEEG	V	n/a	n/a	bipolar	LPCD	1000	depth	n/a
