name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LOFD1-LOFD2	SEEG	V	n/a	n/a	bipolar	LOFD	1000	depth	n/a
LOFD2-LOFD3	SEEG	V	n/a	n/a	bipolar	LOFD	1000	depth	n/a
LOFD3-LOFD4	SEEG	V	n/a	n/a	bipolar	LOFD	1000	depth	n/a
LOFD4-LOFD7	SEEG	V	n/a	n/a	bipolar	LOFD	1000	depth	n/a
LOFD7-LOFD8	SEEG	V	n/a	n/a	bipolar	LOFD	1000	depth	n/a
LOFD8-LOFD9	SEEG	V	n/a	n/a	bipolar	LOFD	1000	depth	n/a
LOFD9-LOFD10	SEEG	V	n/a	n/a	bipolar	LOFD	1000	depth	n/a
LOFD10-LOFD1	SEEG	V	n/a	n/a	bipolar	LOFD	1000	depth	n/a
LACD1-LACD2	SEEG	V	n/a	n/a	bipolar	LACD	1000	depth	n/a
LACD2-LACD3	SEEG	V	n/a	n/a	bipolar	LACD	1000	depth	n/a
LACD3-LACD4	SEEG	V	n/a	n/a	bipolar	LACD	1000	depth	n/a
LACD4-LACD5	SEEG	V	n/a	n/a	bipolar	LACD	1000	depth	n/a
LACD5-LACD6	SEEG	V	n/a	n/a	bipolar	LACD	1000	depth	n/a
LACD6-LACD7	SEEG	V	n/a	n/a	bipolar	LACD	1000	depth	n/a
LACD7-LACD8	SEEG	V	n/a	n/a	bipolar	LACD	1000	depth	n/a
LACD8-LACD9	SEEG	V	n/a	n/a	bipolar	LACD	1000	depth	n/a
LACD9-LACD10	SEEG	V	n/a	n/a	bipolar	LACD	1000	depth	n/a
LACD10-LACD1	SEEG	V	n/a	n/a	bipolar	LACD	1000	depth	n/a
LMCD1-LMCD2	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD2-LMCD3	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD3-LMCD4	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD4-LMCD5	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD5-LMCD6	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD6-LMCD7	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD7-LMCD8	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD8-LMCD9	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD9-LMCD10	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LMCD10-LMCD1	SEEG	V	n/a	n/a	bipolar	LMCD	1000	depth	n/a
LAD1-LAD2	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD3-LAD4	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD4-LAD5	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD5-LAD6	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD6-LAD7	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD7-LAD8	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD8-LAD9	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD9-LAD10	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAD10-LAD3	SEEG	V	n/a	n/a	bipolar	LAD	1000	depth	n/a
LAHD1-LAHD2	SEEG	V	n/a	n/a	bipolar	LAHD	1000	depth	n/a
LAHD2-LAHD3	SEEG	V	n/a	n/a	bipolar	LAHD	1000	depth	n/a
LAHD3-LAHD4	SEEG	V	n/a	n/a	bipolar	LAHD	1000	depth	n/a
LAHD4-LAHD5	SEEG	V	n/a	n/a	bipolar	LAHD	1000	depth	n/a
LAHD5-LAHD6	SEEG	V	n/a	n/a	bipolar	LAHD	1000	depth	n/a
LAHD6-LAHD7	SEEG	V	n/a	n/a	bipolar	LAHD	1000	depth	n/a
LAHD7-LAHD8	SEEG	V	n/a	n/a	bipolar	LAHD	1000	depth	n/a
LAHD8-LAHD9	SEEG	V	n/a	n/a	bipolar	LAHD	1000	depth	n/a
LAHD9-LAHD10	SEEG	V	n/a	n/a	bipolar	LAHD	1000	depth	n/a
LAHD10-LAHD1	SEEG	V	n/a	n/a	bipolar	LAHD	1000	depth	n/a
LPHD1-LPHD2	SEEG	V	n/a	n/a	bipolar	LPHD	1000	depth	n/a
LPHD2-LPHD3	SEEG	V	n/a	n/a	bipolar	LPHD	1000	depth	n/a
LPHD3-LPHD4	SEEG	V	n/a	n/a	bipolar	LPHD	1000	depth	n/a
LPHD4-LPHD5	SEEG	V	n/a	n/a	bipolar	LPHD	1000	depth	n/a
LPHD5-LPHD6	SEEG	V	n/a	n/a	bipolar	LPHD	1000	depth	n/a
LPHD6-LPHD7	SEEG	V	n/a	n/a	bipolar	LPHD	1000	depth	n/a
LPHD7-LPHD8	SEEG	V	n/a	n/a	bipolar	LPHD	1000	depth	n/a
LPHD8-LPHD9	SEEG	V	n/a	n/a	bipolar	LPHD	1000	depth	n/a
LPHD9-LPHD10	SEEG	V	n/a	n/a	bipolar	LPHD	1000	depth	n/a
LPHD10-LPHD1	SEEG	V	n/a	n/a	bipolar	LPHD	1000	depth	n/a
LOPSD1-LOPSD2	SEEG	V	n/a	n/a	bipolar	LOPSD	1000	depth	n/a
LOPSD2-LOPSD3	SEEG	V	n/a	n/a	bipolar	LOPSD	1000	depth	n/a
LOPSD3-LOPSD4	SEEG	V	n/a	n/a	bipolar	LOPSD	1000	depth	n/a
LOPSD4-LOPSD1	SEEG	V	n/a	n/a	bipolar	LOPSD	1000	depth	n/a
LOPSD5-LOPSD6	SEEG	V	n/a	n/a	bipolar	LOPSD	1000	depth	n/a
LOPSD6-LOPSD7	SEEG	V	n/a	n/a	bipolar	LOPSD	1000	depth	n/a
LOPSD7-LOPSD8	SEEG	V	n/a	n/a	bipolar	LOPSD	1000	depth	n/a
LOPSD8-LOPSD9	SEEG	V	n/a	n/a	bipolar	LOPSD	1000	depth	n/a
LOPSD9-LOPSD10	SEEG	V	n/a	n/a	bipolar	LOPSD	1000	depth	n/a
LOPSD10-LOPSD5	SEEG	V	n/a	n/a	bipolar	LOPSD	1000	depth	n/a
LPOD1-LPOD2	SEEG	V	n/a	n/a	bipolar	LPOD	1000	depth	n/a
LPOD2-LPOD3	SEEG	V	n/a	n/a	bipolar	LPOD	1000	depth	n/a
LPOD3-LPOD4	SEEG	V	n/a	n/a	bipolar	LPOD	1000	depth	n/a
LPOD4-LPOD5	SEEG	V	n/a	n/a	bipolar	LPOD	1000	depth	n/a
LPOD5-LPOD6	SEEG	V	n/a	n/a	bipolar	LPOD	1000	depth	n/a
LPOD6-LPOD7	SEEG	V	n/a	n/a	bipolar	LPOD	1000	depth	n/a
LPOD7-LPOD8	SEEG	V	n/a	n/a	bipolar	LPOD	1000	depth	n/a
LPOD8-LPOD9	SEEG	V	n/a	n/a	bipolar	LPOD	1000	depth	n/a
LPOD9-LPOD10	SEEG	V	n/a	n/a	bipolar	LPOD	1000	depth	n/a
LPOD10-LPOD1	SEEG	V	n/a	n/a	bipolar	LPOD	1000	depth	n/a
LMOD1-LMOD2	SEEG	V	n/a	n/a	bipolar	LMOD	1000	depth	n/a
LMOD2-LMOD3	SEEG	V	n/a	n/a	bipolar	LMOD	1000	depth	n/a
LMOD3-LMOD4	SEEG	V	n/a	n/a	bipolar	LMOD	1000	depth	n/a
LMOD4-LMOD5	SEEG	V	n/a	n/a	bipolar	LMOD	1000	depth	n/a
LMOD5-LMOD6	SEEG	V	n/a	n/a	bipolar	LMOD	1000	depth	n/a
LMOD6-LMOD7	SEEG	V	n/a	n/a	bipolar	LMOD	1000	depth	n/a
LMOD7-LMOD8	SEEG	V	n/a	n/a	bipolar	LMOD	1000	depth	n/a
LMOD8-LMOD9	SEEG	V	n/a	n/a	bipolar	LMOD	1000	depth	n/a
LMOD9-LMOD10	SEEG	V	n/a	n/a	bipolar	LMOD	1000	depth	n/a
LMOD10-LMOD1	SEEG	V	n/a	n/a	bipolar	LMOD	1000	depth	n/a
LIOD1-LIOD2	SEEG	V	n/a	n/a	bipolar	LIOD	1000	depth	n/a
LIOD2-LIOD3	SEEG	V	n/a	n/a	bipolar	LIOD	1000	depth	n/a
LIOD3-LIOD4	SEEG	V	n/a	n/a	bipolar	LIOD	1000	depth	n/a
LIOD4-LIOD5	SEEG	V	n/a	n/a	bipolar	LIOD	1000	depth	n/a
LIOD5-LIOD6	SEEG	V	n/a	n/a	bipolar	LIOD	1000	depth	n/a
LIOD6-LIOD1	SEEG	V	n/a	n/a	bipolar	LIOD	1000	depth	n/a
LIOD7-LIOD8	SEEG	V	n/a	n/a	bipolar	LIOD	1000	depth	n/a
LIOD8-LIOD9	SEEG	V	n/a	n/a	bipolar	LIOD	1000	depth	n/a
