name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
RFG1	63.2587	21.0821	9.07706002496816	-999	RFG	R	grid	52.7648	20.9254	3.45069	n/a	parsopercularis	n/a	n/a
RFG2	63.0887	14.3553	15.3771291168636	-999	RFG	R	grid	56.4943	12.6936	9.48291	n/a	parsopercularis	n/a	n/a
RFG3	65.8238	6.13401	19.1930762628594	-999	RFG	R	grid	57.4223	4.29965	14.47	n/a	precentral	n/a	n/a
RFG4	67.4763	-3.94269	24.2678499769942	-999	RFG	R	grid	58.5294	-3.5668	20.696	n/a	precentral	n/a	n/a
RFG5	66.8709	-12.6533	27.1370425363973	-999	RFG	R	grid	60.5962	-11.6207	25.5967	n/a	postcentral	n/a	n/a
RFG6	67.0586	-20.8328	30.7118860117556	-999	RFG	R	grid	62.8421	-19.1471	31.7362	n/a	supramarginal	n/a	n/a
RFG7	65.9984	-35.4598	35.6440697548775	-999	RFG	R	grid	62.542	-27.9224	35.562	n/a	supramarginal	n/a	n/a
RFG8	62.6419	-47.0192	39.0057814531534	-999	RFG	R	grid	61.9722	-38.1564	39.4145	n/a	supramarginal	n/a	n/a
RFG9	59.5082	29.1955	20.41147789047	-999	RFG	R	grid	51.1419	26.5152	12.3287	n/a	rostralmiddlefrontal	n/a	n/a
RFG10	61.5001	20.1442	27.0045432255695	-999	RFG	R	grid	53.2979	18.5026	18.4772	n/a	parsopercularis	n/a	n/a
RFG11	62.0639	11.8083	29.8636634030082	-999	RFG	R	grid	54.3158	10.5949	23.4553	n/a	parsopercularis	n/a	n/a
RFG12	64.0418	-2.48574	33.048322370644	-999	RFG	R	grid	55.5885	1.1553	28.4215	n/a	precentral	n/a	n/a
RFG13	63.8266	-9.1833	36.7343088543804	-999	RFG	R	grid	57.8349	-5.92606	33.3044	n/a	postcentral	n/a	n/a
