name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
RD1-RD2	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD2-RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD3-RD4	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD4-RD5	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD5-RD6	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD6-RD7	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD7-RD8	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD8-RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD9-RD10	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD10-RD11	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD11-RD12	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD12-RD13	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RD13-RD14	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
RA1-RA2	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA2-RA3	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA3-RA4	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA4-RA5	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA5-RA6	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA6-RA7	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RA7-RA8	SEEG	V	n/a	n/a	bipolar	RA	1000	depth	n/a
RC1-RC2	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC2-RC3	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC3-RC4	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC4-RC5	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC5-RC6	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC6-RC7	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC7-RC8	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
LB1-LB2	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
