name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
RP1-RP2	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP2-RP3	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP3-RP4	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP4-RP5	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP5-RP6	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP6-RP7	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP7-RP8	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP8-RP9	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RP9-RP10	SEEG	V	n/a	n/a	bipolar	RP	1000	depth	n/a
RX1-RX2	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX2-RX3	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX3-RX4	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX4-RX5	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX5-RX6	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX6-RX7	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX7-RX8	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX8-RX9	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RX9-RX10	SEEG	V	n/a	n/a	bipolar	RX	1000	depth	n/a
RI1-RI2	SEEG	V	n/a	n/a	bipolar	RI	1000	depth	n/a
RI2-RI3	SEEG	V	n/a	n/a	bipolar	RI	1000	depth	n/a
RI3-RI4	SEEG	V	n/a	n/a	bipolar	RI	1000	depth	n/a
RI4-RI5	SEEG	V	n/a	n/a	bipolar	RI	1000	depth	n/a
RI5-RI6	SEEG	V	n/a	n/a	bipolar	RI	1000	depth	n/a
RI6-RI7	SEEG	V	n/a	n/a	bipolar	RI	1000	depth	n/a
RI7-RI8	SEEG	V	n/a	n/a	bipolar	RI	1000	depth	n/a
RI8-RI9	SEEG	V	n/a	n/a	bipolar	RI	1000	depth	n/a
RI9-RI10	SEEG	V	n/a	n/a	bipolar	RI	1000	depth	n/a
RC1-RC2	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC2-RC3	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC3-RC4	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC4-RC5	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC5-RC6	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
RC6-RC7	SEEG	V	n/a	n/a	bipolar	RC	1000	depth	n/a
