name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
G1-G9	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G1-G2	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G2-G10	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G2-G3	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G3-G4	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G3-G11	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G4-G5	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G4-G12	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G5-G6	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G5-G13	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G6-G7	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G6-G14	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G7-G8	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G7-G15	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G8-G16	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G9-G10	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G9-G17	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G10-G11	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G10-G18	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G11-G12	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G11-G19	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G12-G13	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G12-G20	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G13-G14	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G13-G21	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G14-G15	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G14-G22	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G15-G23	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G15-G16	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G16-G24	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G17-G18	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G17-G25	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G18-G19	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G18-G26	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
G19-G20	SEEG	V	n/a	n/a	bipolar	G	1000	depth	n/a
