name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
LTG1	-57.7002	19.1303	3.38524462046741	-999	LTG	L	grid	-54.6971	19.2844	20.1488	n/a	parstriangularis
LTG2	-61.3727	15.7659	6.59309982577646	-999	LTG	L	grid	-57.5803	8.75625	21.2673	n/a	parsopercularis
LTG3	-65.3121	7.90245	6.27276322370428	-999	LTG	L	grid	-59.2459	-3.24193	21.4777	n/a	precentral
LTG4	-66.4266	0.989873	12.5601453478293	-999	LTG	L	grid	-60.9765	-14.8938	23.4709	n/a	precentral
LTG5	-68.4991	-9.88403	12.5419229277004	-999	LTG	L	grid	-63.7594	-26.9981	23.715	n/a	postcentral
LTG6	-68.8361	-16.8468	13.3016187639392	-999	LTG	L	grid	-64.4079	-37.3139	24.7662	n/a	postcentral
LTG7	-68.1378	-24.4849	11.995835046913	-999	LTG	L	grid	-64.9562	-49.2058	24.9429	n/a	superiortemporal
LTG8	-66.8529	-34.477	15.39631886033	-999	LTG	L	grid	-64.3602	-61.5527	25.0927	n/a	superiortemporal
LTG9	-56.7441	22.0948	-5.93769039764303	-999	LTG	L	grid	-52.7557	20.9487	7.57111	n/a	parsorbitalis
LTG10	-58.9356	15.6538	-2.72338257360948	-999	LTG	L	grid	-57.2417	9.24621	7.85899	n/a	parsopercularis
LTG11	-63.8498	8.41844	-2.66450243945439	-999	LTG	L	grid	-58.9804	-1.73695	8.9506	n/a	precentral
LTG12	-67.5676	0.907108	0.979129414677503	-999	LTG	L	grid	-61.8284	-13.495	10.9775	n/a	superiortemporal
LTG13	-69.2818	-10.7117	3.63225505612633	-999	LTG	L	grid	-63.4939	-25.4932	11.1879	n/a	middletemporal
LTG14	-70.2468	-20.4066	3.55466965437035	-999	LTG	L	grid	-65.2057	-37.0375	12.2863	n/a	superiortemporal
LTG15	-69.7985	-28.8888	1.81954969315496	-999	LTG	L	grid	-65.7538	-48.9295	12.463	n/a	middletemporal
LTG16	-69.8065	-38.0579	0.766487208504623	-999	LTG	L	grid	-64.1488	-58.9252	12.5519	n/a	middletemporal
LTG17	-51.0732	25.9447	-17.6289454742699	-999	LTG	L	grid	-51.2268	20.5549	-6.25553	n/a	lateralorbitofrontal
LTG18	-58.3851	18.4634	-15.4769372822077	-999	LTG	L	grid	-58.0747	10.7742	-5.09629	n/a	superiortemporal
LTG19	-63.4065	6.59489	-15.1849362315991	-999	LTG	L	grid	-60.8576	-1.32862	-4.82077	n/a	middletemporal
LTG20	-67.357	-2.25774	-16.9723589023187	-999	LTG	L	grid	-62.6422	-11.8643	-2.96719	n/a	middletemporal
LTG21	-71.3278	-13.8559	-14.7278201899519	-999	LTG	L	grid	-65.4441	-24.0784	-1.87403	n/a	middletemporal
LTG22	-71.2703	-22.6566	-12.0824691020441	-999	LTG	L	grid	-66.0195	-35.4074	-1.66966	n/a	middletemporal
LTG23	-70.7994	-33.4748	-10.8889477202658	-999	LTG	L	grid	-66.6058	-47.5202	0.178673	n/a	middletemporal
LTG24	-65.903	-42.6504	-12.2139691527506	-999	LTG	L	grid	-64.9466	-58.6364	0.32055	n/a	middletemporal
LTG25	-47.1799	27.5883	-27.2586521537704	-999	LTG	L	grid	-50.9072	20.9918	-17.6853	n/a	superiortemporal
LTG26	-55.3653	18.613	-25.6180404627327	-999	LTG	L	grid	-57.755	11.211	-16.526	n/a	middletemporal
