name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
RTG1	61.2061	-65.0344	1.17558251872755	-999	RTG	R	grid	59.3456	-61.6192	-1.1021	n/a	lateraloccipital
RTG2	62.019	-62.4407	9.45690875346696	-999	RTG	R	grid	61.0281	-58.6203	8.91346	n/a	lateraloccipital
RTG3	62.2385	-61.4962	21.1947248808751	-999	RTG	R	grid	58.5602	-54.822	19.6254	n/a	inferiorparietal
RTG4	61.2325	-60.2887	32.5267533277641	-999	RTG	R	grid	56.609	-51.8305	28.6543	n/a	inferiorparietal
RTG5	58.0607	-54.9313	46.4369049446921	-999	RTG	R	grid	52.5784	-48.0328	38.6636	n/a	inferiorparietal
RTG6	54.0433	-47.9814	57.5560937270197	-999	RTG	R	grid	49.4828	-43.6083	47.9304	n/a	inferiorparietal
RTG7	68.8698	-54.6092	-5.09555986385358	-999	RTG	R	grid	63.0036	-52.9719	-4.55332	n/a	middletemporal
RTG8	66.9996	-53.4989	5.51323147906298	-999	RTG	R	grid	63.0764	-49.0761	5.36914	n/a	middletemporal
RTG9	68.401	-52.1443	15.2151196904944	-999	RTG	R	grid	61.202	-46.2419	15.9294	n/a	inferiorparietal
RTG10	65.4494	-48.9258	29.1270657950119	-999	RTG	R	grid	57.5983	-41.8438	25.2173	n/a	inferiorparietal
RTG11	63.0908	-42.842	43.167991698001	-999	RTG	R	grid	54.5838	-37.9932	35.1845	n/a	supramarginal
RTG12	57.6301	-36.9734	55.2807986939986	-999	RTG	R	grid	49.4986	-34.1694	44.4701	n/a	inferiorparietal
RTG13	71.8696	-46.9705	-8.8144559523997	-999	RTG	R	grid	65.0903	-43.4962	-7.13206	n/a	middletemporal
RTG14	70.9992	-42.9898	3.014672107037	-999	RTG	R	grid	64.0656	-39.089	1.93423	n/a	bankssts
RTG15	71.0318	-40.8373	12.6095561022427	-999	RTG	R	grid	62.1528	-36.1764	11.7268	n/a	inferiorparietal
RTG16	67.6783	-38.0437	24.6489588263906	-999	RTG	R	grid	59.1769	-32.4044	22.4596	n/a	supramarginal
RTG17	65.3088	-31.7076	40.0393446819413	-999	RTG	R	grid	55.6159	-28.5015	31.6821	n/a	supramarginal
RTG18	59.4897	-24.7335	51.3638065180331	-999	RTG	R	grid	50.4493	-24.1039	40.2673	n/a	supramarginal
RTG19	71.6082	-34.7874	-11.8284698625229	-999	RTG	R	grid	67.0958	-33.4436	-10.353	n/a	middletemporal
RTG20	73.3286	-30.2993	0.353810748966188	-999	RTG	R	grid	65.1446	-30.492	-2.12015	n/a	middletemporal
RTG21	70.8817	-28.9256	10.0490520340171	-999	RTG	R	grid	62.1686	-26.7375	8.26629	n/a	bankssts
RTG22	70.3163	-26.511	18.7847566791617	-999	RTG	R	grid	60.1704	-22.8341	18.1915	n/a	supramarginal
RTG23	66.3565	-21.0602	34.0095078342806	-999	RTG	R	grid	56.6051	-18.5147	28.2452	n/a	supramarginal
RTG24	59.9971	-15.9515	48.0334558066927	-999	RTG	R	grid	52.66	-15.7073	38.1237	n/a	postcentral
RTG25	72.0942	-22.4155	-18.1958411255696	-999	RTG	R	grid	66.1424	-24.9524	-14.3301	n/a	middletemporal
RTG26	71.4511	-16.9274	-4.66772623462572	-999	RTG	R	grid	63.0894	-21.0639	-5.94382	n/a	middletemporal
RTG27	68.9169	-15.9787	4.6978997909945	-999	RTG	R	grid	61.087	-16.7774	4.14755	n/a	superiortemporal
RTG28	70.4957	-13.9311	16.9470524730043	-999	RTG	R	grid	59.1272	-12.9527	14.8386	n/a	postcentral
RTG29	67.5153	-9.52951	28.7352389262733	-999	RTG	R	grid	57.0904	-8.9708	23.9981	n/a	postcentral
RTG30	61.5491	-2.58081	42.6909009324334	-999	RTG	R	grid	52.5518	-5.19934	34.0283	n/a	precentral
RTG31	67.8628	-11.5683	-25.2137253752781	-999	RTG	R	grid	63.0283	-15.0825	-18.0577	n/a	middletemporal
RTG32	64.6561	-8.03542	-12.6564712982617	-999	RTG	R	grid	61.03	-11.2232	-9.01033	n/a	superiortemporal
RTG33	65.8891	-4.86632	-2.73078412927466	-999	RTG	R	grid	60.0481	-7.31086	-0.00158032	n/a	superiortemporal
RTG34	68.6104	-2.51246	10.4381717251073	-999	RTG	R	grid	59.1045	-3.43517	10.6125	n/a	precentral
RTG35	66.1052	2.65313	23.8461596651089	-999	RTG	R	grid	56.0089	0.989264	19.8794	n/a	precentral
RTG36	63.0391	6.5331	36.4974555530934	-999	RTG	R	grid	52.6103	3.74435	30.5027	n/a	precentral
RPS1	55.2273	5.33022	51.6509858613649	-999	RPS	R	strip	48.9688	2.66835	39.093	n/a	caudalmiddlefrontal
RPS2	54.1078	-4.99109	52.5732169838826	-999	RPS	R	strip	48.9103	-6.27524	42.6186	n/a	precentral
RPS3	53.7378	-15.1219	57.5926877126745	-999	RPS	R	strip	47.9167	-15.8455	46.8867	n/a	postcentral
RPS4	54.0121	-25.8793	59.5442812476527	-999	RPS	R	strip	46.8377	-24.4252	51.2854	n/a	postcentral
RSPS1	14.3948	-89.0063	44.4552335685206	-999	RSPS	R	strip	17.7793	-80.5867	40.0612	n/a	superiorparietal
RSPS2	23.6509	-83.7554	44.8787711912762	-999	RSPS	R	strip	28.1844	-76.2284	41.6743	n/a	superiorparietal
RSPS3	32.3355	-79.3619	47.1382930435377	-999	RSPS	R	strip	36.9881	-71.7919	41.8189	n/a	superiorparietal
RSPS4	42.7343	-74.2189	47.6499191186298	-999	RSPS	R	strip	44.9931	-64.7482	40.7797	n/a	inferiorparietal
RIPS1	22.9913	-97.5243	21.3079740722773	-999	RIPS	R	strip	24.8336	-94.6211	18.4911	n/a	lateraloccipital
RIPS2	28.5289	-94.5402	24.5947409362561	-999	RIPS	R	strip	32.4886	-88.3349	19.7046	n/a	lateraloccipital
RIPS3	35.5541	-89.3985	28.6662706645132	-999	RIPS	R	strip	40.1009	-81.5535	20.9834	n/a	inferiorparietal
RIPS4	46.3114	-83.2901	24.5687139073258	-999	RIPS	R	strip	47.1239	-74.2247	21.5829	n/a	inferiorparietal
