name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
RAD1	25.3315	-8.71221	-7.21578618545736	-999	RAD	R	depth	25.005	-6.85501	-4.33422	Right Pallidum	n/a
RAD2	30.8825	-8.43988	-9.60553636632139	-999	RAD	R	depth	30.6185	-6.77022	-6.21283	Right Cerebral White Matter	n/a
RAD3	35.1393	-8.09818	-11.9486897322162	-999	RAD	R	depth	35.1243	-6.71242	-8.12429	Right Cerebral White Matter	n/a
RAD4	39.5387	-6.51841	-13.6750642662184	-999	RAD	R	depth	40.7394	-5.65431	-9.97838	Right Cerebral White Matter	superiortemporal
RPD1	33.9724	-39.0616	14.9680186561323	-999	RPD	R	depth	30.8633	-32.8943	16.9511	Right Cerebral White Matter	supramarginal
RPD2	39.1809	-39.2849	15.8711360433965	-999	RPD	R	depth	35.2465	-31.7725	18.6193	Right Cerebral White Matter	supramarginal
RPD3	45.5023	-40.5871	17.249073536111	-999	RPD	R	depth	40.7358	-31.5974	20.2921	Right Cerebral White Matter	supramarginal
RPD4	51.9076	-39.9811	18.5083132046509	-999	RPD	R	depth	46.8055	-30.4548	21.2686	Right Cerebral White Matter	supramarginal
RTG1	66.3083	-61.3578	-2.94218821841997	-999	RTG	R	grid	61.9089	-57.4555	-1.12217	n/a	inferiortemporal
RTG2	67.3719	-57.3075	6.98871766675528	-999	RTG	R	grid	62.7001	-53.2945	8.35665	n/a	inferiortemporal
RTG3	67.631	-54.3623	16.6736953770242	-999	RTG	R	grid	61.2772	-48.1949	18.1743	n/a	middletemporal
RTG4	65.7659	-51.1917	27.4049040849777	-999	RTG	R	grid	58.7467	-43.1224	27.9557	n/a	supramarginal
RTG5	64.9512	-44.7093	38.2483789393626	-999	RTG	R	grid	56.2665	-37.6029	36.2611	n/a	supramarginal
RTG6	59.2146	-37.9497	50.2342879702827	-999	RTG	R	grid	52.6545	-31.6039	45.2919	n/a	inferiorparietal
RTG7	54.3089	-31.7889	56.0952431550422	-999	RTG	R	grid	48.0355	-24.7375	51.3343	n/a	postcentral
RTG8	46.8592	-26.0294	65.3081497249475	-999	RTG	R	grid	42.8387	-17.3782	58.1201	n/a	postcentral
RTG9	70.6994	-54.1173	-5.75319053730401	-999	RTG	R	grid	64.2612	-49.6983	-4.26598	n/a	inferiortemporal
