name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LTG1	-64.0134	-57.4338	-14.5392147346979	-999	LTG	L	grid	-60.2864	-57.3708	-6.28888	n/a	middletemporal	n/a	n/a
LTG2	-68.609	-47.5228	-16.0217272802349	-999	LTG	L	grid	-65.3523	-47.4267	-6.21272	n/a	middletemporal	n/a	n/a
LTG3	-70.9098	-37.3192	-13.6644969895247	-999	LTG	L	grid	-68.1189	-37.6203	-5.08582	n/a	middletemporal	n/a	n/a
LTG4	-70.9482	-26.1741	-12.4268749741378	-999	LTG	L	grid	-68.8172	-27.0937	-5.01102	n/a	middletemporal	n/a	n/a
LTG5	-70.6125	-16.8042	-8.35733788792725	-999	LTG	L	grid	-65.0486	-17.8368	-4.77306	n/a	middletemporal	n/a	n/a
LTG6	-68.1305	-6.83228	-4.83027055079633	-999	LTG	L	grid	-60.4038	-7.94832	-4.58085	n/a	superiortemporal	n/a	n/a
LTG7	-66.0972	3.32582	-5.60371989017491	-999	LTG	L	grid	-56.5223	2.03117	-4.40542	n/a	superiortemporal	n/a	n/a
LTG8	-61.9745	12.3893	-5.76116694966439	-999	LTG	L	grid	-52.8102	10.9268	-4.13621	n/a	superiortemporal	n/a	n/a
LTG9	-64.6216	-58.3058	-4.09471542857834	-999	LTG	L	grid	-61.6858	-58.1788	2.87674	n/a	middletemporal	n/a	n/a
LTG10	-69.2963	-48.3697	-4.449651328375	-999	LTG	L	grid	-64.4525	-48.3649	4.15395	n/a	bankssts	n/a	n/a
LTG11	-70.839	-36.7798	1.13324182231679	-999	LTG	L	grid	-67.1626	-38.1895	5.40199	n/a	bankssts	n/a	n/a
LTG12	-70.515	-27.8169	-2.20675464578602	-999	LTG	L	grid	-66.7159	-27.7967	5.56076	n/a	middletemporal	n/a	n/a
LTG13	-70.1509	-16.1958	4.54783393020699	-999	LTG	L	grid	-63.9792	-17.6772	5.77345	n/a	superiortemporal	n/a	n/a
LTG14	-68.0651	-6.57187	6.72310887792543	-999	LTG	L	grid	-60.4794	-7.64882	6.00402	n/a	transversetemporal	n/a	n/a
LTG15	-66.7805	2.58075	3.15013973919427	-999	LTG	L	grid	-56.7673	1.25019	6.34111	n/a	superiortemporal	n/a	n/a
LTG16	-62.011	13.2323	5.51581287703495	-999	LTG	L	grid	-52.8199	11.7349	7.64422	n/a	parsopercularis	n/a	n/a
LTG17	-63.2099	-59.588	8.34583445379925	-999	LTG	L	grid	-60.6165	-57.9925	13.958	n/a	inferiorparietal	n/a	n/a
LTG18	-66.6293	-47.7788	9.41437330586441	-999	LTG	L	grid	-64.528	-48.0417	15.2118	n/a	superiortemporal	n/a	n/a
LTG19	-68.147	-36.2199	11.9425353870756	-999	LTG	L	grid	-66.4748	-37.9574	16.4778	n/a	superiortemporal	n/a	n/a
LTG20	-68.8613	-27.3174	9.97787456909991	-999	LTG	L	grid	-64.8831	-27.7013	16.6635	n/a	superiortemporal	n/a	n/a
LTG21	-69.3178	-16.5765	13.2875754861355	-999	LTG	L	grid	-62.1467	-17.5817	16.8762	n/a	superiortemporal	n/a	n/a
LTG22	-68.1813	-8.00338	17.6127016771006	-999	LTG	L	grid	-58.4346	-8.68272	17.2133	n/a	postcentral	n/a	n/a
LTG23	-64.5127	1.884	18.1215410131271	-999	LTG	L	grid	-53.7331	1.57016	17.4383	n/a	precentral	n/a	n/a
LTG24	-61.6575	10.0612	19.5211774822459	-999	LTG	L	grid	-49.8516	11.5529	17.6778	n/a	parsopercularis	n/a	n/a
LTG25	-60.2264	-59.181	21.4083703318311	-999	LTG	L	grid	-59.6602	-58.5285	25.1079	n/a	inferiorparietal	n/a	n/a
LTG26	-65.4345	-49.8369	22.664526459626	-999	LTG	L	grid	-62.4268	-48.7143	26.3885	n/a	supramarginal	n/a	n/a
LTG27	-66.8909	-37.9714	24.101048252253	-999	LTG	L	grid	-64.2605	-37.9075	27.5895	n/a	supramarginal	n/a	n/a
