name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LAMYD1	-24.3041	19.7079	-37.9842258631178	-999	LAMYD	L	depth	-22.39	18.3383	-32.2659	n/a	temporalpole	n/a	n/a
LAMYD3	-23.162	16.3153	-28.2697301988349	-999	LAMYD	L	depth	-22.8084	15.5851	-22.9649	n/a	lateralorbitofrontal	n/a	n/a
LAMYD5	-22.7699	14.0474	-19.712218044335	-999	LAMYD	L	depth	-23.1673	13.822	-14.85	Left MOrG medial orbital gyrus	lateralorbitofrontal	n/a	n/a
LAMYD7	-23.0188	9.32261	-7.32434845061939	-999	LAMYD	L	depth	-22.0944	11.0992	-5.53435	Left Putamen	n/a	n/a	n/a
LAMYD9	-23.519	4.78222	1.62676034853825	-999	LAMYD	L	depth	-22.4887	8.34115	3.53504	Left Putamen	insula	n/a	n/a
LAHCD1	-23.5039	0.0118489	-21.7853024421356	-999	LAHCD	L	depth	-23.2121	-1.27873	-17.1797	Left Amygdala	n/a	n/a	Left Amy
LAHCD3	-32.2239	-5.23485	-17.7559745881622	-999	LAHCD	L	depth	-32.3727	-5.44529	-13.0981	Left Cerebral White Matter	n/a	n/a	n/a
LAHCD5	-42.113	-9.39541	-17.0929224250253	-999	LAHCD	L	depth	-41.4371	-9.69899	-11.3137	Left Cerebral White Matter	n/a	n/a	n/a
LAHCD7	-50.5667	-13.6578	-16.796764292473	-999	LAHCD	L	depth	-50.0411	-12.865	-8.41314	Left Cerebral White Matter	superiortemporal	n/a	n/a
LAHCD9	-62.5829	-16.2477	-14.3004140116485	-999	LAHCD	L	depth	-59.1535	-17.0751	-5.48013	Left MTG middle temporal gyrus	middletemporal	n/a	n/a
RAMYD1	21.9387	3.33171	-44.7496417465855	-999	RAMYD	R	depth	26.0018	2.45693	-39.8085	Right ITG inferior temporal gyrus	fusiform	n/a	n/a
RAMYD3	24.5446	0.0132518	-29.2744594312038	-999	RAMYD	R	depth	26.4208	0.910306	-26.5152	Right Cerebral White Matter	n/a	n/a	Right Amy
RAMYD5	25.6559	-2.60135	-15.8720102908519	-999	RAMYD	R	depth	26.8583	-1.17512	-13.7773	Right Cerebral White Matter	n/a	n/a	n/a
RAMYD7	27.3244	-5.72144	0.391448137962583	-999	RAMYD	R	depth	27.2774	-2.72185	-0.483777	Right Putamen	n/a	n/a	n/a
RAMYD9	26.8208	-7.14424	12.8652743000946	-999	RAMYD	R	depth	26.7263	-4.2535	13.3665	Right Putamen	insula	n/a	n/a
RLATTD1	63.7898	-2.38014	-27.2592827751801	-999	RLATTD	R	depth	59.682	0.0634783	-25.5573	n/a	middletemporal	n/a	n/a
RLATTD3	62.7208	-2.73029	-12.1808325542751	-999	RLATTD	R	depth	62.1291	2.17629	-12.375	n/a	superiortemporal	n/a	n/a
RLATTD5	65.5414	0.607676	-1.04725736278089	-999	RLATTD	R	depth	63.1501	5.7659	-0.41216	n/a	superiortemporal	n/a	n/a
RLATTD7	65.5483	4.62534	12.7459171667908	-999	RLATTD	R	depth	62.6332	7.33848	13.3773	n/a	precentral	n/a	n/a
RLATTD9	64.3903	3.94309	28.328181028606	-999	RLATTD	R	depth	63.1219	9.96612	27.1533	n/a	precentral	n/a	n/a
RTEMPD1	32.5738	23.2065	-38.5065112618173	-999	RTEMPD	R	depth	32.0315	23.9269	-36.4957	Right TMP temporal pole	temporalpole	n/a	n/a
RTEMPD2	33.5456	19.6259	-31.3072494480652	-999	RTEMPD	R	depth	33.7525	19.511	-31.1394	Right TMP temporal pole	temporalpole	n/a	n/a
RTEMPD3	38.0225	15.1134	-26.4682231214013	-999	RTEMPD	R	depth	35.4183	16.7112	-24.1161	Right TMP temporal pole	temporalpole	n/a	n/a
RTEMPD4	38.1446	7.89978	-18.9407537336457	-999	RTEMPD	R	depth	37.0855	11.8218	-17.5924	n/a	insula	n/a	n/a
