name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LPF1-LPF2	ECOG	V	n/a	n/a	bipolar	LPF	500	strip	n/a
LPF2-LPF3	ECOG	V	n/a	n/a	bipolar	LPF	500	strip	n/a
LPF3-LPF4	ECOG	V	n/a	n/a	bipolar	LPF	500	strip	n/a
LPF4-LPF5	ECOG	V	n/a	n/a	bipolar	LPF	500	strip	n/a
LPF5-LPF6	ECOG	V	n/a	n/a	bipolar	LPF	500	strip	n/a
LAF1-LAF2	ECOG	V	n/a	n/a	bipolar	LAF	500	strip	n/a
LAF2-LAF3	ECOG	V	n/a	n/a	bipolar	LAF	500	strip	n/a
LAF3-LAF4	ECOG	V	n/a	n/a	bipolar	LAF	500	strip	n/a
LAF4-LAF5	ECOG	V	n/a	n/a	bipolar	LAF	500	strip	n/a
LAF5-LAF6	ECOG	V	n/a	n/a	bipolar	LAF	500	strip	n/a
LIF1-LIF2	ECOG	V	n/a	n/a	bipolar	LIF	500	strip	n/a
LIF2-LIF3	ECOG	V	n/a	n/a	bipolar	LIF	500	strip	n/a
LIF3-LIF4	ECOG	V	n/a	n/a	bipolar	LIF	500	strip	n/a
LIF4-LIF5	ECOG	V	n/a	n/a	bipolar	LIF	500	strip	n/a
LIF5-LIF6	ECOG	V	n/a	n/a	bipolar	LIF	500	strip	n/a
LAT1-LAT2	ECOG	V	n/a	n/a	bipolar	LAT	500	strip	n/a
LAT2-LAT3	ECOG	V	n/a	n/a	bipolar	LAT	500	strip	n/a
LAT3-LAT4	ECOG	V	n/a	n/a	bipolar	LAT	500	strip	n/a
LMT1-LMT2	ECOG	V	n/a	n/a	bipolar	LMT	500	strip	n/a
LMT2-LMT3	ECOG	V	n/a	n/a	bipolar	LMT	500	strip	n/a
LMT3-LMT4	ECOG	V	n/a	n/a	bipolar	LMT	500	strip	n/a
LPT1-LPT2	ECOG	V	n/a	n/a	bipolar	LPT	500	strip	n/a
LPT2-LPT3	ECOG	V	n/a	n/a	bipolar	LPT	500	strip	n/a
LPT3-LPT4	ECOG	V	n/a	n/a	bipolar	LPT	500	strip	n/a
LDA1-LDA2	SEEG	V	n/a	n/a	bipolar	LDA	500	depth	n/a
LDA2-LDA3	SEEG	V	n/a	n/a	bipolar	LDA	500	depth	n/a
LDA3-LDA4	SEEG	V	n/a	n/a	bipolar	LDA	500	depth	n/a
LDH1-LDH2	SEEG	V	n/a	n/a	bipolar	LDH	500	depth	n/a
LDH2-LDH3	SEEG	V	n/a	n/a	bipolar	LDH	500	depth	n/a
LDH3-LDH4	SEEG	V	n/a	n/a	bipolar	LDH	500	depth	n/a
RPF3-RPF4	ECOG	V	n/a	n/a	bipolar	RPF	500	strip	n/a
RPF4-RPF5	ECOG	V	n/a	n/a	bipolar	RPF	500	strip	n/a
RPF5-RPF6	ECOG	V	n/a	n/a	bipolar	RPF	500	strip	n/a
RAF1-RAF2	ECOG	V	n/a	n/a	bipolar	RAF	500	strip	n/a
RAF2-RAF3	ECOG	V	n/a	n/a	bipolar	RAF	500	strip	n/a
RAF3-RAF4	ECOG	V	n/a	n/a	bipolar	RAF	500	strip	n/a
RAF4-RAF5	ECOG	V	n/a	n/a	bipolar	RAF	500	strip	n/a
RAF5-RAF6	ECOG	V	n/a	n/a	bipolar	RAF	500	strip	n/a
RIF1-RIF2	ECOG	V	n/a	n/a	bipolar	RIF	500	strip	n/a
RIF2-RIF3	ECOG	V	n/a	n/a	bipolar	RIF	500	strip	n/a
RIF3-RIF4	ECOG	V	n/a	n/a	bipolar	RIF	500	strip	n/a
RIF4-RIF5	ECOG	V	n/a	n/a	bipolar	RIF	500	strip	n/a
RIF5-RIF6	ECOG	V	n/a	n/a	bipolar	RIF	500	strip	n/a
RAT1-RAT2	ECOG	V	n/a	n/a	bipolar	RAT	500	strip	n/a
RAT2-RAT3	ECOG	V	n/a	n/a	bipolar	RAT	500	strip	n/a
RAT3-RAT4	ECOG	V	n/a	n/a	bipolar	RAT	500	strip	n/a
RMT1-RMT2	ECOG	V	n/a	n/a	bipolar	RMT	500	strip	n/a
RMT2-RMT3	ECOG	V	n/a	n/a	bipolar	RMT	500	strip	n/a
RMT3-RMT4	ECOG	V	n/a	n/a	bipolar	RMT	500	strip	n/a
RPT1-RPT2	ECOG	V	n/a	n/a	bipolar	RPT	500	strip	n/a
RPT2-RPT3	ECOG	V	n/a	n/a	bipolar	RPT	500	strip	n/a
RPT3-RPT4	ECOG	V	n/a	n/a	bipolar	RPT	500	strip	n/a
RDA1-RDA2	SEEG	V	n/a	n/a	bipolar	RDA	500	depth	n/a
RDA2-RDA3	SEEG	V	n/a	n/a	bipolar	RDA	500	depth	n/a
RDA3-RDA4	SEEG	V	n/a	n/a	bipolar	RDA	500	depth	n/a
RDH1-RDH2	SEEG	V	n/a	n/a	bipolar	RDH	500	depth	n/a
RDH2-RDH3	SEEG	V	n/a	n/a	bipolar	RDH	500	depth	n/a
RDH3-RDH4	SEEG	V	n/a	n/a	bipolar	RDH	500	depth	n/a
