name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
RFV1	3.72088	81.5502	-37.2865183462047	-999	RFV	R	strip	3.81882	72.392	15.3481	superiorfrontal
RFV2	4.26908	77.7791	-25.1473512972689	-999	RFV	R	strip	7.88747	68.9348	24.9412	superiorfrontal
RFV3	13.3388	80.6221	-16.6070645173309	-999	RFV	R	strip	13.4742	63.7826	32.6958	superiorfrontal
RFV4	21.4097	74.6869	-9.42221473407983	-999	RFV	R	strip	22.1316	56.7011	37.2605	superiorfrontal
RFV5	32.1412	66.4908	-2.97522218700614	-999	RFV	R	strip	30.1769	50.1663	39.6075	rostralmiddlefrontal
RFV6	39.0518	61.1441	4.59914773826511	-999	RFV	R	strip	37.1066	41.6958	41.363	rostralmiddlefrontal
RFV7	44.7388	53.7902	8.34655506665302	-999	RFV	R	strip	43.9585	33.766	40.8761	caudalmiddlefrontal
RFV8	53.2193	45.3108	8.7162424598705	-999	RFV	R	strip	50.748	25.1328	38.9488	caudalmiddlefrontal
RF1	18.1335	56.4851	-80.2379405979955	-999	RF	R	strip	15.9646	67.4994	-28.0994	frontalpole
RF2	27.4867	51.606	-74.865167948926	-999	RF	R	strip	26.2681	64.0636	-23.9819	rostralmiddlefrontal
RF3	38.7858	48.1701	-72.20751951316	-999	RF	R	strip	36.037	60.6341	-19.8409	parsorbitalis
RF4	50.4614	47.0346	-64.1663326175548	-999	RF	R	strip	44.2456	55.2102	-14.0178	rostralmiddlefrontal
RF5	53.5711	43.3132	-50.0684489856191	-999	RF	R	strip	50.3319	48.5592	-7.36867	parstriangularis
RF6	56.643	38.1439	-40.2858956928965	-999	RF	R	strip	54.7874	42.6911	-1.4736	parstriangularis
RF7	58.811	34.2127	-28.556808370114	-999	RF	R	strip	58.7514	34.8489	6.6742	parstriangularis
RF8	61.7287	30.7018	-17.6240090261852	-999	RF	R	strip	60.004	27.3059	13.8244	rostralmiddlefrontal
ROF1	29.0166	-8.40826	-69.4390434710607	-999	ROF	R	strip	36.4557	9.63495	-47.232	fusiform
ROF2	40.6005	-5.34044	-70.1676054886388	-999	ROF	R	strip	47.3048	12.3745	-44.6218	middletemporal
ROF3	48.4922	-3.27572	-62.8438930646935	-999	ROF	R	strip	55.6255	13.5519	-37.9453	middletemporal
ROF4	52.4558	0.799083	-51.1055488714648	-999	ROF	R	strip	60.2945	14.7047	-28.9179	middletemporal
ROF5	59.4336	2.71436	-39.532665487828	-999	ROF	R	strip	64.4718	13.8508	-18.2519	superiortemporal
ROF6	63.766	3.27281	-31.7577784478123	-999	ROF	R	strip	65.9379	13.3017	-8.498	superiortemporal
ROF7	62.6444	5.74949	-20.2691972432557	-999	ROF	R	strip	66.3272	10.5517	1.9646	precentral
ROF8	65.0513	10.0987	-8.58085912895535	-999	ROF	R	strip	64.6137	9.32537	13.7501	precentral
RPF1	45.0624	-11.2986	54.785569778372	-999	RPF	R	strip	56.1686	-34.565	58.9953	superiorparietal
RPF2	50.4805	-2.72411	48.4880736776793	-999	RPF	R	strip	59.9129	-24.9636	55.9481	supramarginal
RPF3	54.157	8.21342	44.1086290078129	-999	RPF	R	strip	62.0149	-15.0739	51.8531	postcentral
RPF4	57.798	15.067	34.1571726928785	-999	RPF	R	strip	60.8205	-5.09443	45.505	postcentral
RPV1	-2.66449	-24.8405	75.3117080178639	-999	RPV	L	strip	18.207	-61.3423	68.7338	precuneus
RPV2	12.2278	-27.7083	78.1321348039891	-999	RPV	R	strip	30.0006	-60.0088	68.6721	superiorparietal
RPV3	21.8626	-28.6688	74.0639394259095	-999	RPV	R	strip	40.0465	-57.085	64.3635	superiorparietal
RPV4	35.1712	-34.273	66.0384466276968	-999	RPV	R	strip	47.8611	-52.3501	57.1112	superiorparietal
RO1	11.6422	-98.0563	24.6244363061433	-999	RO	R	strip	33.2934	-91.3632	-17.331	lateraloccipital
RO2	22.3633	-90.2898	20.4276543166263	-999	RO	R	strip	42.6599	-91.1703	-10.9883	lateraloccipital
RO3	23.931	-87.4773	27.9932819768005	-999	RO	R	strip	47.894	-86.8281	-2.14131	lateraloccipital
RO4	26.5654	-78.6724	34.1229652494488	-999	RO	R	strip	52.5548	-82.1968	5.85448	lateraloccipital
RO5	37.0331	-69.8607	35.1475368656235	-999	RO	R	strip	56.7161	-76.0664	14.9727	lateraloccipital
RO6	37.2304	-57.5931	48.5653541760126	-999	RO	R	strip	59.2854	-69.4312	24.3254	inferiorparietal
RO7	41.9149	-49.7384	52.6922699627666	-999	RO	R	strip	60.7701	-61.5384	32.9272	inferiorparietal
RO8	47.9657	-40.0677	54.2599705920418	-999	RO	R	strip	60.0894	-52.8633	40.6687	inferiorparietal
RTP1	23.6469	-69.7834	-5.56318883745898	-999	RTP	R	strip	45.813	-57.2512	-22.0698	inferiortemporal
RTP2	40.2468	-66.4791	0.0060515806920273	-999	RTP	R	strip	56.4992	-61.3239	-21.4816	inferiortemporal
RTP3	44.4648	-70.5036	8.25304838735706	-999	RTP	R	strip	64.824	-61.8821	-14.2137	inferiortemporal
RTP4	46.5068	-67.3606	17.811070064683	-999	RTP	R	strip	67.3667	-60.2204	-4.95167	middletemporal
RTP5	51.8863	-59.1515	20.3164531794125	-999	RTP	R	strip	67.845	-57.3377	6.14182	inferiorparietal
RTP6	54.8993	-52.0981	24.9523019303858	-999	RTP	R	strip	69.3768	-53.1828	17.1432	inferiorparietal
RTP7	53.7873	-41.603	41.1414499693239	-999	RTP	R	strip	67.6784	-49.9676	27.9717	inferiorparietal
RTP8	53.0747	-38.5003	48.8642894200065	-999	RTP	R	strip	63.3151	-44.5028	38.4443	inferiorparietal
LFV1	-0.194392	80.6296	-22.5492919035796	-999	LFV	L	strip	-1.7176	67.7944	26.1837	superiorfrontal
LFV2	-7.33154	83.482	-15.0033582145508	-999	LFV	L	strip	-5.71287	62.4752	35.5047	superiorfrontal
LFV3	-15.4826	78.181	-8.87872263290456	-999	LFV	L	strip	-13.6636	55.8456	39.7122	superiorfrontal
LFV4	-26.2352	74.452	-5.60103751853315	-999	LFV	L	strip	-20.6462	48.772	41.3088	superiorfrontal
LFV5	-36.575	69.9189	-0.86103818815009	-999	LFV	L	strip	-27.7141	40.0199	41.143	superiorfrontal
