name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
LFA1	-62.1087	11.7169	1.44004360033123	-999	LFA	L	strip	-61.3979	16.5641	0.058683	precentral
LFA2	-63.3621	14.1476	9.83090278122959	-999	LFA	L	strip	-60.5207	18.5141	9.85941	parsopercularis
LFA3	-59.8145	19.1534	24.8870288581162	-999	LFA	L	strip	-58.643	21.0408	20.6418	parsopercularis
LFA4	-51.8883	20.309	38.2346661058414	-999	LFA	L	strip	-54.0897	22.1223	30.4845	rostralmiddlefrontal
LFA5	-49.8193	13.5835	44.7590644245627	-999	LFA	L	strip	-47.4007	22.3129	37.9014	caudalmiddlefrontal
LFA6	-42.1625	16.3664	52.8294600527698	-999	LFA	L	strip	-38.5841	21.5563	44.8579	caudalmiddlefrontal
LFA7	-33.7043	12.6665	60.6565567515526	-999	LFA	L	strip	-28.5782	18.2182	49.4054	caudalmiddlefrontal
LFA8	-23.7766	12.2532	65.1660596340404	-999	LFA	L	strip	-20.2142	16.3873	54.9005	superiorfrontal
LFB1	-46.8329	41.9513	-21.3285820525152	-999	LFB	L	strip	-42.1311	46.0973	-17.4361	parsorbitalis
LFB2	-50.8823	47.2196	-13.667895230154	-999	LFB	L	strip	-46.6703	52.6932	-11.7545	parstriangularis
LFB3	-52.0914	48.84	-3.80465261983848	-999	LFB	L	strip	-47.9187	55.5618	-2.84476	parstriangularis
LFB4	-51.2014	46.9918	7.84553734990314	-999	LFB	L	strip	-45.8373	54.2885	7.98821	rostralmiddlefrontal
LFB5	-47.0697	45.7303	20.0866848797849	-999	LFB	L	strip	-42.7182	53.1058	17.8518	rostralmiddlefrontal
LFB6	-38.3121	41.4389	37.9208414631985	-999	LFB	L	strip	-37.8448	48.2163	27.7828	rostralmiddlefrontal
LFB7	-27.6685	37.1329	47.147604244895	-999	LFB	L	strip	-31.3797	42.9621	34.7853	superiorfrontal
LFB8	-26.7238	33.152	49.0009536443408	-999	LFB	L	strip	-25.3423	36.0626	41.317	superiorfrontal
LFC1	-11.887	64.1862	-21.6027132160216	-999	LFC	L	strip	-13.82	69.6861	-20.7817	lateralorbitofrontal
LFC2	-22.5521	63.4949	-16.7762924905254	-999	LFC	L	strip	-20.233	72.278	-12.8017	rostralmiddlefrontal
LFC3	-25.4207	65.839	-4.06223319411171	-999	LFC	L	strip	-25.0082	73.3336	-4.78256	rostralmiddlefrontal
LFC4	-31.9479	62.378	3.55513518987884	-999	LFC	L	strip	-28.0081	70.1171	5.93812	rostralmiddlefrontal
LFC5	-34.0589	59.0117	15.7401233919755	-999	LFC	L	strip	-28.8492	65.4294	15.8207	rostralmiddlefrontal
LFC6	-31.9082	52.471	29.5633074186744	-999	LFC	L	strip	-28.5071	58.1181	24.7682	rostralmiddlefrontal
LFC7	-26.8553	46.2069	42.5474275365801	-999	LFC	L	strip	-25.087	51.578	32.256	rostralmiddlefrontal
LFC8	-20.3428	40.344	51.8913278807802	-999	LFC	L	strip	-21.5775	43.4238	39.2766	superiorfrontal
LFD1	-13.1723	-77.2978	58.3451270261636	-999	LFD	L	strip	-12.8336	-73.0495	57.229	superiorparietal
LFD2	-14.7716	-68.2479	68.9274909282155	-999	LFD	L	strip	-14.4462	-62.9821	63.4554	superiorparietal
LFD3	-18.0908	-59.659	75.745300856762	-999	LFD	L	strip	-16.5677	-52.8891	67.713	superiorparietal
LFD4	-16.4805	-49.1695	79.0583043346399	-999	LFD	L	strip	-18.1682	-42.7369	70.9916	superiorparietal
LFD5	-19.2743	-41.042	78.1446140070126	-999	LFD	L	strip	-19.8168	-31.4282	71.798	postcentral
LFD6	-18.1881	-31.0457	77.6398559328946	-999	LFD	L	strip	-18.3523	-19.8486	69.6786	postcentral
LFD7	-21.9595	-13.247	76.7295604611599	-999	LFD	L	strip	-17.4317	-7.74296	67.0562	superiorfrontal
LFD8	-20.248	-4.31608	75.7447555192156	-999	LFD	L	strip	-15.9091	2.75092	64.9529	superiorfrontal
LFE1	-34.1647	-87.8568	32.053511339223	-999	LFE	L	strip	-31.7145	-86.0751	35.167	inferiorparietal
LFE2	-39.0139	-80.2625	41.4906579307663	-999	LFE	L	strip	-34.7673	-78.3145	42.8883	inferiorparietal
LFE3	-37.9192	-75.5991	49.7668025616491	-999	LFE	L	strip	-36.2926	-69.8756	49.1388	inferiorparietal
LFE4	-38.7829	-63.1884	60.8733595785891	-999	LFE	L	strip	-37.8491	-60.9081	55.8726	inferiorparietal
LFE5	-40.9928	-57.2408	63.3825049403549	-999	LFE	L	strip	-38.4199	-50.7221	60.1412	superiorparietal
LFE6	-46.5658	-45.2643	58.751197661751	-999	LFE	L	strip	-38.0383	-38.8032	62.9192	superiorparietal
LFE7	-27.4696	-33.7815	72.577733093604	-999	LFE	L	strip	-35.0312	-27.1872	62.7759	postcentral
LFE8	-35.7408	-27.2199	69.4809810595191	-999	LFE	L	strip	-32.475	-16.6312	60.6801	precentral
RFA1	16.8606	63.1068	-19.75991767203	-999	RFA	R	strip	14.597	71.3086	-18.3609	frontalpole
RFA2	15.7106	68.3528	-9.23906515985745	-999	RFA	R	strip	20.0736	74.6289	-10.7553	frontalpole
RFA3	26.6278	66.2579	-3.73554836584303	-999	RFA	R	strip	24.1684	74.5604	-1.56721	rostralmiddlefrontal
RFA4	30.3544	62.6619	13.936173476557	-999	RFA	R	strip	26.7646	73.3042	9.76662	rostralmiddlefrontal
RFA5	25.9648	57.636	27.5917015480988	-999	RFA	R	strip	25.9234	68.6166	19.6492	rostralmiddlefrontal
RFA6	25.0575	47.519	40.629535311861	-999	RFA	R	strip	23.6833	61.1644	28.0872	rostralmiddlefrontal
RFA7	22.7538	40.6729	47.6880244958426	-999	RFA	R	strip	20.9863	52.6098	36.0462	superiorfrontal
RFA8	16.9359	37.9062	54.2226874010122	-999	RFA	R	strip	18.1461	46.7832	43.4738	superiorfrontal
RFB1	17.1201	16.179	43.163021053099	-999	RFB	R	depth	19.3981	24.1977	36.4425	superiorfrontal
RFB2	20.5691	15.3559	53.5386624110104	-999	RFB	R	depth	20.4789	22.3482	46.2996	superiorfrontal
RFB3	16.5334	25.0341	56.3513158990836	-999	RFB	R	depth	19.9843	31.576	46.1627	superiorfrontal
RFB4	14.0143	23.5816	46.8936563702839	-999	RFB	R	depth	17.9532	31.7068	37.3051	superiorfrontal
RFB5	19.1586	12.6038	44.6008860242329	-999	RFB	R	depth	19.5938	20.3414	38.4639	superiorfrontal
RFB6	23.3024	12.3583	50.00519987445	-999	RFB	R	depth	22.6728	20.3717	43.89	superiorfrontal
RFB7	19.1978	25.2401	57.6805900629508	-999	RFB	R	depth	22.0436	31.6433	48.1425	superiorfrontal
RFB8	15.8474	31.7943	61.7719111098172	-999	RFB	R	depth	19.4677	40.6479	51.4301	superiorfrontal
LAIH1	-3.86492	62.3441	-19.5934272596162	-999	LAIH	L	strip	-1.13461	64.921	-18.3637	medialorbitofrontal
LAIH2	0.600336	58.1151	-7.07875748031852	-999	LAIH	R	strip	-1.09152	62.9345	-8.46259	medialorbitofrontal
LAIH3	0.632844	57.5101	3.1422401854177	-999	LAIH	R	strip	-1.01934	60.4265	1.87298	superiorfrontal
LAIH4	-0.830741	55.2726	15.0121499653055	-999	LAIH	L	strip	-1.00535	59.0295	12.6973	superiorfrontal
LAIH5	0.698447	46.7214	32.1442361636333	-999	LAIH	R	strip	-0.933181	56.5468	23.5375	superiorfrontal
LAIH6	0.643403	41.3059	42.2109379130167	-999	LAIH	R	strip	-3.38308	52.8518	33.393	superiorfrontal
LAIH7	-6.03527	40.4686	51.6096492814044	-999	LAIH	L	strip	-6.20034	46.4401	42.3023	superiorfrontal
LAIH8	-11.8973	36.5425	57.7132223186171	-999	LAIH	L	strip	-9.92089	37.8942	47.7977	superiorfrontal
LIHG1	0.276676	-42.8011	38.4821437880933	-999	LIHG	R	grid	0.523134	-39.5301	36.2272	isthmuscingulate
LIHG2	0.966065	-35.4263	41.9752553204868	-999	LIHG	R	grid	1.05422	-30.2969	38.0629	posteriorcingulate
LIHG3	0.482001	-28.4023	47.9257862627447	-999	LIHG	R	grid	2.04195	-19.9614	40.3775	posteriorcingulate
LIHG4	2.28482	-20.2118	49.0351397252822	-999	LIHG	R	grid	2.52288	-9.58599	40.2319	paracentral
LIHG5	2.33896	-11.2391	49.3900726935517	-999	LIHG	R	grid	3.06803	-0.253802	38.6287	superiorfrontal
