name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
TG1-TG2	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG1-TG9	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG2-TG3	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG2-TG10	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG3-TG11	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG3-TG4	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG4-TG5	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG4-TG12	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG5-TG6	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG5-TG13	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG6-TG7	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG6-TG14	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG7-TG8	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG7-TG15	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG8-TG16	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG9-TG10	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG10-TG11	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG10-TG18	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG11-TG12	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG11-TG19	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG12-TG20	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG12-TG13	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG13-TG21	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG13-TG14	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG14-TG15	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG14-TG22	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG15-TG23	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG15-TG16	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG16-TG24	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG18-TG26	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG18-TG19	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG19-TG27	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG19-TG20	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG20-TG21	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG20-TG28	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG21-TG22	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG21-TG29	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG22-TG23	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG22-TG30	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG23-TG24	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG23-TG31	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG24-TG32	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG26-TG27	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG27-TG28	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG28-TG29	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG29-TG30	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG30-TG31	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
TG31-TG32	ECOG	V	n/a	n/a	bipolar	TG	1000	grid	n/a
FG2-FG10	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG2-FG3	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG3-FG11	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG3-FG4	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG4-FG12	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG4-FG5	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG5-FG13	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG5-FG6	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG6-FG14	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG6-FG7	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG7-FG8	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG8-FG16	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG10-FG11	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG10-FG18	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG11-FG12	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG11-FG19	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG12-FG20	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG12-FG13	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG13-FG21	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG13-FG14	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG14-FG22	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
PP1-PP2	ECOG	V	n/a	n/a	bipolar	PP	1000	strip	n/a
FG16-FG24	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG18-FG19	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG18-FG26	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG19-FG20	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG19-FG27	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG20-FG21	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG20-FG28	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG21-FG29	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG21-FG22	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
FG22-FG30	ECOG	V	n/a	n/a	bipolar	FG	1000	grid	n/a
