name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
LG1	-55.8793	17.6324	-34.7479532705061	-999	LG	L	grid	-49.0459	16.2646	-19.4159	n/a	middletemporal
LG2	-57.1953	17.7142	-24.2813532362914	-999	LG	L	grid	-49.446	18.9107	-10.271	n/a	superiortemporal
LG3	-58.7916	19.1665	-14.5499366929225	-999	LG	L	grid	-49.8461	21.5568	-1.12606	n/a	superiortemporal
LG4	-58.8956	20.875	-3.84193285802096	-999	LG	L	grid	-50.2463	24.2467	8.89572	n/a	parstriangularis
LG5	-62.8268	21.8257	4.65932914861179	-999	LG	L	grid	-49.5336	26.0845	19.692	n/a	parstriangularis
LG6	-61.8125	25.0535	15.5173692830338	-999	LG	L	grid	-46.7067	28.0039	28.9796	n/a	parsopercularis
LG7	-55.7862	27.3732	28.0490643311498	-999	LG	L	grid	-42.7348	28.9703	37.5846	n/a	parsopercularis
LG8	-45.909	29.3819	40.8484035500325	-999	LG	L	grid	-38.8112	30.0875	48.3686	n/a	rostralmiddlefrontal
LG9	-60.6237	7.13081	-32.1000925580516	-999	LG	L	grid	-54.0576	7.41241	-17.3547	n/a	middletemporal
LG10	-63.3415	7.32955	-21.6524274574919	-999	LG	L	grid	-54.3859	9.11184	-7.47698	n/a	middletemporal
LG11	-63.658	10.1012	-10.992651915497	-999	LG	L	grid	-53.7889	12.3564	1.81857	n/a	superiortemporal
LG12	-62.9999	12.8531	-0.497872744391325	-999	LG	L	grid	-54.189	15.0465	11.8448	n/a	parsopercularis
LG13	-64.8678	14.607	7.7036517622721	-999	LG	L	grid	-50.8416	17.0114	21.1184	n/a	parsopercularis
LG14	-63.5618	16.3522	20.6335789102956	-999	LG	L	grid	-47.9429	17.9873	31.2042	n/a	parsopercularis
LG15	-55.9979	20.1294	35.3542945917206	-999	LG	L	grid	-44.0749	19.9975	40.4638	n/a	parsopercularis
LG16	-49.5214	21.3074	43.4945471689848	-999	LG	L	grid	-41.1602	20.9233	49.8231	n/a	rostralmiddlefrontal
LG17	-65.3065	-5.41079	-27.1811488019919	-999	LG	L	grid	-57.3921	-2.74666	-14.5648	n/a	middletemporal
LG18	-68.8518	-2.92882	-19.2953876135831	-999	LG	L	grid	-57.8082	-0.0535599	-4.75669	n/a	middletemporal
LG19	-66.4052	-1.28057	-10.006739218855	-999	LG	L	grid	-57.0474	1.61104	3.4083	n/a	middletemporal
LG20	-67.5914	3.84593	3.32938505226662	-999	LG	L	grid	-55.3815	4.53325	14.1051	n/a	precentral
LG21	-66.8518	4.03759	14.6247412060407	-999	LG	L	grid	-53.6117	6.41186	24.147	n/a	precentral
LG22	-65.2696	5.32328	26.6865274483379	-999	LG	L	grid	-49.1353	7.47404	33.4643	n/a	precentral
LG23	-57.0752	10.4184	41.9214932870483	-999	LG	L	grid	-46.3245	9.4435	43.4785	n/a	precentral
LG24	-51.3759	12.1531	47.8913583206252	-999	LG	L	grid	-43.4976	11.3628	52.7661	n/a	caudalmiddlefrontal
LG25	-67.3068	-15.7111	-25.9427947467762	-999	LG	L	grid	-59.7572	-11.8681	-12.5335	n/a	middletemporal
LG26	-71.845	-13.4366	-16.0443060725704	-999	LG	L	grid	-60.1574	-9.22206	-3.38863	n/a	middletemporal
LG27	-69.3503	-8.79781	-6.34624793445644	-999	LG	L	grid	-59.4286	-7.45274	6.31545	n/a	superiortemporal
LG28	-68.752	-4.73364	6.91339139342848	-999	LG	L	grid	-57.6748	-5.524	17.0839	n/a	superiortemporal
LG29	-68.9656	-4.2753	16.9028045786835	-999	LG	L	grid	-54.8319	-3.65493	25.6451	n/a	postcentral
LG30	-63.8529	0.134042	31.3326118121101	-999	LG	L	grid	-53.0781	-1.72609	36.4135	n/a	precentral
LG31	-58.1268	1.14059	43.7301405637116	-999	LG	L	grid	-48.6896	0.329573	45.6593	n/a	precentral
LG32	-51.941	0.63083	53.7743277542886	-999	LG	L	grid	-44.7499	1.39653	55.717	n/a	caudalmiddlefrontal
LG33	-70.2934	-27.5719	-21.6314743612912	-999	LG	L	grid	-60.9656	-22.342	-9.76053	n/a	middletemporal
LG34	-72.1624	-24.3323	-10.595026622981	-999	LG	L	grid	-62.4069	-19.7869	-0.589716	n/a	middletemporal
LG35	-71.1235	-20.0438	0.86851786749322	-999	LG	L	grid	-61.6781	-18.0068	9.33004	n/a	superiortemporal
LG36	-70.556	-15.8742	9.90199331376709	-999	LG	L	grid	-59.9084	-16.1282	19.372	n/a	superiortemporal
LG37	-69.8828	-14.0392	19.40577515831	-999	LG	L	grid	-57.0813	-14.209	28.6596	n/a	supramarginal
LG38	-65.7985	-11.7197	33.97245580321	-999	LG	L	grid	-55.3276	-12.2801	39.428	n/a	postcentral
LG39	-61.2002	-11.3347	44.0292281195919	-999	LG	L	grid	-51.4436	-10.3202	47.9614	n/a	postcentral
LG40	-52.5869	-10.8245	53.3767490540978	-999	LG	L	grid	-46.9673	-9.25798	57.2788	n/a	precentral
LG41	-70.4652	-36.289	-17.5606624018708	-999	LG	L	grid	-62.1859	-32.4129	-8.34867	n/a	middletemporal
LG42	-72.0938	-33.4336	-6.01496185941087	-999	LG	L	grid	-62.586	-29.7669	0.796233	n/a	middletemporal
LG43	-71.7431	-29.1522	0.501897633618209	-999	LG	L	grid	-61.8733	-27.9323	11.5266	n/a	bankssts
LG44	-69.7491	-24.88	10.0089361017748	-999	LG	L	grid	-60.1913	-25.0603	21.497	n/a	superiortemporal
LG45	-69.6206	-20.0317	22.5966147529232	-999	LG	L	grid	-59.4626	-23.2726	31.567	n/a	supramarginal
LG46	-66.7709	-19.1335	33.6245923588126	-999	LG	L	grid	-56.6357	-21.3534	40.8546	n/a	supramarginal
LG47	-60.924	-18.2722	46.2633671637934	-999	LG	L	grid	-53.737	-20.3774	50.9401	n/a	postcentral
LG48	-53.8438	-20.4472	54.7059448397271	-999	LG	L	grid	-49.3484	-18.3217	60.1859	n/a	postcentral
LG49	-69.752	-45.7988	-13.0910741897271	-999	LG	L	grid	-61.3122	-42.7046	-5.62743	n/a	middletemporal
LG50	-71.9989	-40.488	-1.86064248186537	-999	LG	L	grid	-61.7123	-40.0514	3.66112	n/a	middletemporal
LG51	-71.1304	-38.1636	7.76473786490976	-999	LG	L	grid	-62.0247	-38.3548	13.7589	n/a	bankssts
LG52	-69.6956	-33.2684	20.0110957833447	-999	LG	L	grid	-61.3998	-35.5234	24.4835	n/a	supramarginal
LG53	-68.7341	-30.9445	29.735667268129	-999	LG	L	grid	-60.671	-33.7358	34.5535	n/a	supramarginal
LG54	-65.616	-28.6761	39.3103141253933	-999	LG	L	grid	-56.803	-31.7255	43.8133	n/a	supramarginal
LG55	-59.3005	-29.7084	50.683723784551	-999	LG	L	grid	-51.7741	-30.7182	51.6639	n/a	supramarginal
LG56	-51.1205	-33.0567	58.662161136819	-999	LG	L	grid	-48.4587	-28.6531	62.3903	n/a	supramarginal
LG57	-65.5797	-54.3476	-10.113024018312	-999	LG	L	grid	-60.4503	-52.5937	-4.26739	n/a	inferiortemporal
LG58	-67.9373	-50.84	1.14576219041595	-999	LG	L	grid	-59.8254	-49.7951	5.80179	n/a	bankssts
LG59	-68.1379	-47.8639	13.3160952610215	-999	LG	L	grid	-61.1788	-48.1893	15.9275	n/a	superiortemporal
LG60	-67.9974	-45.8058	22.2721756418859	-999	LG	L	grid	-60.5379	-45.4082	25.9258	n/a	supramarginal
LG61	-66.2099	-42.4977	32.9782248400444	-999	LG	L	grid	-60.8502	-43.7115	36.0236	n/a	supramarginal
LG62	-63.4459	-39.905	41.612719036698	-999	LG	L	grid	-56.9661	-41.7515	44.5571	n/a	supramarginal
LG63	-54.9849	-41.1668	55.6047697957807	-999	LG	L	grid	-50.9283	-40.5529	53.8325	n/a	supramarginal
LG64	-48.9358	-42.164	59.3581328225577	-999	LG	L	grid	-47.5809	-38.5882	63.1062	n/a	postcentral
LFS1	-27.3488	67.7107	-6.09502872532327	-999	LFS	L	strip	-16.2789	71.0903	16.4204	n/a	rostralmiddlefrontal
