name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
ATP1	-20.6791	0.769675	-24.1172766550962	-999	ATP	L	depth	-17.9171	-3.1141	-15.6077	Left Amygdala	n/a	n/a	Left Amy
ATP2	-24.2773	-0.0764002	-24.6688015941496	-999	ATP	L	depth	-21.5724	-3.27123	-15.5105	Left Amygdala	n/a	n/a	Left Amy
ATP3	-29.5399	-1.09175	-25.5829935508643	-999	ATP	L	depth	-27.3163	-3.51807	-15.358	Left Amygdala	n/a	n/a	Left Amy
ATP4	-37.2482	-1.88478	-24.6079645733356	-999	ATP	L	depth	-34.0506	-3.99324	-14.0514	Left Cerebral White Matter	n/a	n/a	n/a
ATP5	-41.5175	-3.30542	-24.2871419345121	-999	ATP	L	depth	-40.3327	-3.20035	-13.7309	Left Cerebral White Matter	superiortemporal	n/a	n/a
ATP6	-44.6132	-3.55653	-21.9340119664977	-999	ATP	L	depth	-47.121	-3.49211	-13.5505	Left CO central operculum	superiortemporal	n/a	n/a
ATP7	-48.8103	-0.72662	-17.4765195228313	-999	ATP	L	depth	-53.3571	-2.35145	-12.0269	Left STG superior temporal gyrus	middletemporal	n/a	n/a
ATP8	-56.1678	-0.295429	-16.4785891136397	-999	ATP	L	depth	-59.1011	-2.59829	-11.8743	Left Cerebral White Matter	middletemporal	n/a	n/a
HB1	-23.405	-14.8142	-27.2425639633876	-999	HB	L	depth	-21.4071	-20.9629	-20.3804	Left PHG parahippocampal gyrus	entorhinal	ERC	Left EC
HB2	-26.2107	-15.5812	-26.4815904228667	-999	HB	L	depth	-24.4862	-21.2811	-19.171	Left Cerebral White Matter	n/a	n/a	Left MTL WM
HB3	-31.5781	-15.3261	-25.8757657287719	-999	HB	L	depth	-30.7682	-20.4881	-18.8504	Left Cerebral White Matter	n/a	n/a	n/a
HB4	-37.7739	-15.5516	-27.6790449622924	-999	HB	L	depth	-37.6645	-20.4129	-20.9223	Left Hippocampus	n/a	BA36	n/a
HB5	-41.955	-16.2738	-26.4234815641463	-999	HB	L	depth	-43.9008	-19.2722	-19.3987	Left Cerebral White Matter	n/a	n/a	n/a
HB6	-46.9265	-15.4715	-27.6952859367531	-999	HB	L	depth	-49.7687	-18.0899	-21.3443	Left Cerebral White Matter	fusiform	n/a	n/a
HB7	-53.7672	-15.091	-24.3742961768888	-999	HB	L	depth	-57.0251	-18.5875	-20.0239	Left Cerebral White Matter	inferiortemporal	n/a	n/a
HB8	-60.5802	-13.1282	-22.8915797371541	-999	HB	L	depth	-62.7851	-17.7721	-19.7173	Left Cerebral White Matter	middletemporal	n/a	n/a
PFAC1	-4.10801	16.5356	31.8880367599013	-999	PFAC	L	depth	-0.688247	19.5974	32.7229	Left MCgG middle cingulate gyrus	caudalanteriorcingulate	n/a	n/a
PFAC2	-7.42962	16.7577	31.6864382425966	-999	PFAC	L	depth	-4.34347	19.4407	32.8285	Left MCgG middle cingulate gyrus	caudalanteriorcingulate	n/a	n/a
PFAC3	-13.3262	17.6059	30.8211979138216	-999	PFAC	L	depth	-11.6779	20.7222	33.3003	Left Cerebral White Matter	superiorfrontal	n/a	n/a
PFAC4	-18.856	16.7462	31.2124130324786	-999	PFAC	L	depth	-17.368	20.2979	34.6985	Left Cerebral White Matter	superiorfrontal	n/a	n/a
PFAC5	-27.0031	17.3617	30.6994283445919	-999	PFAC	L	depth	-24.7324	20.1628	33.6774	Left Cerebral White Matter	caudalmiddlefrontal	n/a	n/a
PFAC6	-32.8042	18.5339	33.0302204459629	-999	PFAC	L	depth	-30.4763	19.9165	33.8435	Left Cerebral White Matter	caudalmiddlefrontal	n/a	n/a
PFAC7	-39.4421	20.0908	34.5163174570374	-999	PFAC	L	depth	-37.8407	19.7815	32.8225	Left Cerebral White Matter	precentral	n/a	n/a
PFAC8	-44.8098	20.3336	34.8555859294326	-999	PFAC	L	depth	-43.5846	19.5352	32.9885	Left MFG middle frontal gyrus	precentral	n/a	n/a
MFAC1	-5.60131	39.8768	24.093626400483	-999	MFAC	L	depth	-3.12437	43.1091	24.0058	Left MSFG superior frontal gyrus medial segment	superiorfrontal	n/a	n/a
MFAC2	-8.45898	39.2262	20.7467673527033	-999	MFAC	L	depth	-6.3654	43.3312	21.6319	Left MSFG superior frontal gyrus medial segment	superiorfrontal	n/a	n/a
MFAC3	-13.5332	37.7568	20.4255936680001	-999	MFAC	L	depth	-12.6314	43.0626	21.813	Left Cerebral White Matter	superiorfrontal	n/a	n/a
MFAC4	-18.9406	36.82	22.2277819876374	-999	MFAC	L	depth	-19.3658	42.5935	23.2414	Left Cerebral White Matter	superiorfrontal	n/a	n/a
MFAC5	-25.8068	38.5254	21.0697590633501	-999	MFAC	L	depth	-25.7398	42.6813	20.958	Left Cerebral White Matter	rostralmiddlefrontal	n/a	n/a
MFAC6	-31.7024	38.5553	23.3209515763059	-999	MFAC	L	depth	-32.4741	42.2122	22.3863	Left Cerebral White Matter	caudalmiddlefrontal	n/a	n/a
MFAC7	-39.2436	37.6787	21.4795046710865	-999	MFAC	L	depth	-38.7941	42.1218	21.3352	Left MFG middle frontal gyrus	rostralmiddlefrontal	n/a	n/a
MFAC8	-45.2342	36.5949	22.0800813370183	-999	MFAC	L	depth	-44.538	41.8756	21.5011	Left MFG middle frontal gyrus	rostralmiddlefrontal	n/a	n/a
FO1	-27.282	25.0358	0.95326951568477	-999	FO	L	depth	-22.3753	28.1393	5.83851	Left Cerebral White Matter	insula	n/a	n/a
FO2	-31.8344	26.4702	-0.239438702172052	-999	FO	L	depth	-26.1007	29.2241	4.88558	Left AIns anterior insula	insula	n/a	n/a
FO3	-35.0466	27.5333	0.610239603996706	-999	FO	L	depth	-29.2497	30.153	5.14979	Left FO frontal operculum	insula	n/a	n/a
FO4	-40.6203	27.0793	1.2112373937857	-999	FO	L	depth	-33.9493	29.9517	5.28557	Left TrIFG triangular part of the inferior frontal gyrus	parsopercularis	n/a	n/a
FO5	-44.793	27.3004	-0.369279737642879	-999	FO	L	depth	-37.6585	29.9732	4.15895	Left Cerebral White Matter	parsopercularis	n/a	n/a
FO6	-47.6635	28.8305	-1.80164086170503	-999	FO	L	depth	-41.3298	30.8797	4.43822	Left MFG middle frontal gyrus	parstriangularis	n/a	n/a
FO7	-50.9672	31.1404	-2.8779516553926	-999	FO	L	depth	-46.0535	32.2732	4.83446	Left MFG middle frontal gyrus	parstriangularis	n/a	n/a
FO8	-54.8753	31.0797	-1.84389217809977	-999	FO	L	depth	-50.753	32.0717	4.97037	Left OrIFG orbital part of the inferior frontal gyrus	parstriangularis	n/a	n/a
BT1	-42.0983	-30.131	-14.6315668771046	-999	BT	L	depth	-46.4847	-35.3798	-14.7144	Left Cerebral White Matter	parahippocampal	n/a	n/a
BT2	-46.3413	-28.0772	-13.8339953967304	-999	BT	L	depth	-51.2083	-33.9885	-14.3585	Left Cerebral White Matter	inferiortemporal	n/a	n/a
BT3	-49.4154	-28.3014	-16.1684823508919	-999	BT	L	depth	-54.8934	-35.5554	-15.6184	Left Cerebral White Matter	inferiortemporal	n/a	n/a
BT4	-53.6492	-27.4614	-17.6929054978149	-999	BT	L	depth	-59.593	-35.7574	-15.4935	Left Cerebral White Matter	inferiortemporal	n/a	n/a
BT5	-59.2777	-27.2781	-19.6115991840597	-999	BT	L	depth	-63.2482	-35.9145	-15.3964	Left Cerebral White Matter	inferiortemporal	n/a	n/a
BT6	-64.3186	-27.7819	-22.68092857553	-999	BT	L	depth	-66.9574	-35.8881	-16.4254	Left Cerebral White Matter	inferiortemporal	n/a	n/a
BT7	-69.6582	-28.1804	-22.3253621501783	-999	BT	L	depth	-71.657	-36.0901	-16.3005	Left MTG middle temporal gyrus	inferiortemporal	n/a	n/a
BT8	-72.9204	-27.9318	-21.6648843021154	-999	BT	L	depth	-75.3122	-36.2472	-16.2033	n/a	inferiortemporal	n/a	n/a
BT9	-76.6503	-27.5531	-21.0455391310435	-999	BT	L	depth	-80.0118	-36.4492	-16.0785	n/a	inferiortemporal	n/a	n/a
BT10	-79.8314	-27.3165	-20.7922390272682	-999	BT	L	depth	-83.667	-36.6063	-15.9814	n/a	inferiortemporal	n/a	n/a
BT11	-84.0166	-26.8121	-21.8100257949821	-999	BT	L	depth	-88.4206	-36.6247	-16.9825	n/a	inferiortemporal	n/a	n/a
BT12	-88.0418	-26.6529	-21.5229884393228	-999	BT	L	depth	-93.1202	-36.8267	-16.8577	n/a	inferiortemporal	n/a	n/a
MT1	-33.8844	-24.0062	-6.79170783193975	-999	MT	L	depth	-34.628	-22.0327	-0.47681	Left Cerebral White Matter	n/a	n/a	n/a
MT2	-36.4634	-24.6525	-6.07763649734457	-999	MT	L	depth	-38.2832	-22.1899	-0.379653	Left Cerebral White Matter	n/a	n/a	n/a
