name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
LPA1	-26.5998	-59.8792	72.8388873253062	-999	LPA	L	strip	-24.3194	-55.14	62.7198	superiorparietal
LPA2	-31.8538	-51.2699	73.5783342088425	-999	LPA	L	strip	-23.0109	-44.8453	64.8438	superiorparietal
LPA3	-28.4208	-40.7113	77.0382025080793	-999	LPA	L	strip	-20.5856	-33.0709	65.4475	superiorparietal
LPA4	-26.6613	-30.6338	76.2356100056731	-999	LPA	L	strip	-19.2897	-22.0104	64.6952	postcentral
LPA5	-26.4265	-14.3728	76.298571762412	-999	LPA	L	strip	-16.8961	-10.5777	62.4958	precentral
LPA6	-16.5755	-5.75535	77.7633944162776	-999	LPA	L	strip	-14.507	0.35842	60.8008	superiorfrontal
LPA7	-18.6933	3.51657	73.721869130652	-999	LPA	L	strip	-11.0542	9.94963	57.3051	superiorfrontal
LPA8	-11.8211	11.5669	71.2676888274894	-999	LPA	L	strip	-8.70122	20.0476	53.3113	superiorfrontal
LPB1	-37.6158	-67.5836	60.4034137431981	-999	LPB	L	strip	-38.3502	-63.346	53.9508	inferiorparietal
LPB2	-41.9812	-57.1022	65.1370243504827	-999	LPB	L	strip	-37.0054	-52.2129	58.374	inferiorparietal
LPB3	-42.7915	-47.6743	64.2445738852488	-999	LPB	L	strip	-35.6724	-40.7543	60.8903	postcentral
LPB4	-45.7157	-33.9348	64.3553052692233	-999	LPB	L	strip	-33.2523	-29.0367	61.0274	postcentral
LPB5	-41.2579	-26.83	67.7024243221865	-999	LPB	L	strip	-30.3005	-17.9918	60.2636	precentral
LPB6	-43.487	-15.0955	65.7151733843663	-999	LPB	L	strip	-26.8168	-7.61941	58.599	precentral
LPB7	-33.3218	-0.204335	68.3073361229996	-999	LPB	L	strip	-23.3396	3.13566	55.4957	superiorfrontal
LPB8	-35.0381	11.5257	61.6986037126037	-999	LPB	L	strip	-19.8667	13.3942	52.8966	caudalmiddlefrontal
LFA1	-27.7215	53.6166	34.0361065119099	-999	LFA	L	strip	-18.0927	62.0313	30.7699	rostralmiddlefrontal
LFA2	-29.1907	41.5943	44.7406894063396	-999	LFA	L	strip	-19.2907	53.3716	37.4846	rostralmiddlefrontal
LFA3	-29.4926	33.1114	50.457442125328	-999	LFA	L	strip	-20.5195	43.9307	42.3678	superiorfrontal
LFA4	-32.7605	22.5571	56.7451056045047	-999	LFA	L	strip	-21.7772	32.8293	47.363	caudalmiddlefrontal
LFB1	-41.4812	43.7978	33.8114785110992	-999	LFB	L	strip	-37.6605	51.8903	24.0547	rostralmiddlefrontal
LFB2	-40.4205	34.5063	42.8526668029408	-999	LFB	L	strip	-35.5019	45.0312	32.0374	rostralmiddlefrontal
LFB3	-41.3499	27.2058	47.4871232782055	-999	LFB	L	strip	-33.3484	38.1152	39.5529	rostralmiddlefrontal
LFB4	-40.3627	19.2773	54.3606668433366	-999	LFB	L	strip	-29.5891	29.2955	45.3009	caudalmiddlefrontal
LLD1	-17.4627	-33.9073	38.0762250659258	-999	LLD	L	depth	-16.4021	-29.2908	32.662	posteriorcingulate
LLD2	-17.6923	-31.0843	43.2912757500869	-999	LLD	L	depth	-16.2967	-25.4571	36.6429	paracentral
LLD3	-18.3205	-27.0741	48.0619211241614	-999	LLD	L	depth	-16.1721	-20.5167	40.5489	paracentral
LLD4	-17.7487	-24.1522	51.2542123086658	-999	LLD	L	depth	-16.0826	-16.8538	43.1281	precentral
LLD5	-16.7762	-20.5474	55.5959427022904	-999	LLD	L	depth	-15.9677	-12.4667	47.0716	precentral
LLD6	-15.9362	-16.7612	57.3257048054713	-999	LLD	L	depth	-15.8729	-8.74707	50.1179	precentral
LLD7	-16.4308	-8.9084	57.7560456191171	-999	LLD	L	depth	-15.7482	-3.80647	54.0237	precentral
LLD8	-22.6532	-2.41698	57.5811934201134	-999	LLD	L	depth	-16.7542	0.859822	55.6016	superiorfrontal
LIHG3	1.86579	-30.5826	30.0697240471215	-999	LIHG	R	grid	2.89852	-26.0671	23.8292	isthmuscingulate
LIHG4	-0.32979	-24.3475	34.6210996841268	-999	LIHG	L	grid	1.97671	-17.7951	27.5187	posteriorcingulate
LIHG5	0.403263	-15.916	39.031636417945	-999	LIHG	R	grid	2.17703	-7.98652	30.1548	posteriorcingulate
LIHG6	0.635636	-6.80749	36.656658342048	-999	LIHG	R	grid	2.37098	2.20476	31.3519	posteriorcingulate
LIHG7	0.635953	3.03472	34.7610048379817	-999	LIHG	R	grid	2.56389	12.8357	31.5775	posteriorcingulate
LIHG8	1.60209	13.0748	35.9775222420601	-999	LIHG	R	grid	2.7366	22.7991	30.9059	superiorfrontal
LIHG11	3.07658	-37.5601	39.6989214262156	-999	LIHG	R	grid	2.88972	-31.5709	33.6204	posteriorcingulate
LIHG12	1.47874	-28.4013	47.2027106934611	-999	LIHG	R	grid	3.11026	-21.0949	37.1535	posteriorcingulate
LIHG13	0.0832196	-20.3568	50.1622892506694	-999	LIHG	R	grid	2.25562	-8.94822	40.5818	superiorfrontal
LIHG14	1.8177	-8.31594	50.5000400994546	-999	LIHG	R	grid	2.44957	1.24306	41.7789	posteriorcingulate
LIHG15	0.346296	2.61737	47.4501385229375	-999	LIHG	R	grid	0.453727	13.0016	41.9442	superiorfrontal
LIHG16	-0.239015	11.8886	46.3208627534953	-999	LIHG	L	grid	0.645608	24.0721	41.1981	superiorfrontal
RIHG19	1.86579	-30.5826	30.0697240471215	-999	RIHG	R	grid	2.89852	-26.0671	23.8292	isthmuscingulate
RIHG20	-0.32979	-24.3475	34.6210996841268	-999	RIHG	L	grid	1.97671	-17.7951	27.5187	posteriorcingulate
RIHG21	0.403263	-15.916	39.031636417945	-999	RIHG	R	grid	2.17703	-7.98652	30.1548	posteriorcingulate
RIHG22	0.635636	-6.80749	36.656658342048	-999	RIHG	R	grid	2.37098	2.20476	31.3519	posteriorcingulate
RIHG23	0.635953	3.03472	34.7610048379817	-999	RIHG	R	grid	2.56389	12.8357	31.5775	posteriorcingulate
RIHG24	1.60209	13.0748	35.9775222420601	-999	RIHG	R	grid	2.7366	22.7991	30.9059	superiorfrontal
RIHG27	3.07658	-37.5601	39.6989214262156	-999	RIHG	R	grid	2.88972	-31.5709	33.6204	posteriorcingulate
RIHG28	1.47874	-28.4013	47.2027106934611	-999	RIHG	R	grid	3.11026	-21.0949	37.1535	posteriorcingulate
RIHG29	0.0832196	-20.3568	50.1622892506694	-999	RIHG	R	grid	2.25562	-8.94822	40.5818	superiorfrontal
RIHG30	1.8177	-8.31594	50.5000400994546	-999	RIHG	R	grid	2.44957	1.24306	41.7789	posteriorcingulate
