name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
ASF1-ASF2	ECOG	V	n/a	n/a	bipolar	ASF	1000	strip	n/a
ASF2-ASF3	ECOG	V	n/a	n/a	bipolar	ASF	1000	strip	n/a
ASF3-ASF4	ECOG	V	n/a	n/a	bipolar	ASF	1000	strip	n/a
ASF4-ASF5	ECOG	V	n/a	n/a	bipolar	ASF	1000	strip	n/a
ASF5-ASF6	ECOG	V	n/a	n/a	bipolar	ASF	1000	strip	n/a
ASF6-ASF7	ECOG	V	n/a	n/a	bipolar	ASF	1000	strip	n/a
ASF7-ASF8	ECOG	V	n/a	n/a	bipolar	ASF	1000	strip	n/a
AIF1-AIF2	ECOG	V	n/a	n/a	bipolar	AIF	1000	strip	n/a
AIF2-AIF3	ECOG	V	n/a	n/a	bipolar	AIF	1000	strip	n/a
AIF3-AIF4	ECOG	V	n/a	n/a	bipolar	AIF	1000	strip	n/a
AIF4-AIF5	ECOG	V	n/a	n/a	bipolar	AIF	1000	strip	n/a
AIF5-AIF6	ECOG	V	n/a	n/a	bipolar	AIF	1000	strip	n/a
AIF6-AIF7	ECOG	V	n/a	n/a	bipolar	AIF	1000	strip	n/a
AIF7-AIF8	ECOG	V	n/a	n/a	bipolar	AIF	1000	strip	n/a
LF1-LF2	ECOG	V	n/a	n/a	bipolar	LF	1000	strip	n/a
LF2-LF3	ECOG	V	n/a	n/a	bipolar	LF	1000	strip	n/a
LF3-LF4	ECOG	V	n/a	n/a	bipolar	LF	1000	strip	n/a
LF4-LF5	ECOG	V	n/a	n/a	bipolar	LF	1000	strip	n/a
LF5-LF6	ECOG	V	n/a	n/a	bipolar	LF	1000	strip	n/a
PF1-PF2	ECOG	V	n/a	n/a	bipolar	PF	1000	strip	n/a
PF2-PF3	ECOG	V	n/a	n/a	bipolar	PF	1000	strip	n/a
PF3-PF4	ECOG	V	n/a	n/a	bipolar	PF	1000	strip	n/a
PF4-PF5	ECOG	V	n/a	n/a	bipolar	PF	1000	strip	n/a
PF5-PF6	ECOG	V	n/a	n/a	bipolar	PF	1000	strip	n/a
ASP1-ASP2	ECOG	V	n/a	n/a	bipolar	ASP	1000	strip	n/a
ASP2-ASP3	ECOG	V	n/a	n/a	bipolar	ASP	1000	strip	n/a
ASP3-ASP4	ECOG	V	n/a	n/a	bipolar	ASP	1000	strip	n/a
ASP4-ASP5	ECOG	V	n/a	n/a	bipolar	ASP	1000	strip	n/a
ASP5-ASP6	ECOG	V	n/a	n/a	bipolar	ASP	1000	strip	n/a
AIP1-AIP2	ECOG	V	n/a	n/a	bipolar	AIP	1000	strip	n/a
AIP2-AIP3	ECOG	V	n/a	n/a	bipolar	AIP	1000	strip	n/a
