name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LAD1	-15.0423	-14.9376	-20.3509202027369	-999	LAD	L	depth	-14.4235	-18.0568	-18.4502	n/a	parahippocampal	n/a	n/a
LAD2	-21.192	-12.7142	-22.0397253477195	-999	LAD	L	depth	-20.3154	-15.1416	-19.3997	Left PHG parahippocampal gyrus	n/a	SUB	Left Sub
LAD3	-26.0682	-10.6985	-23.6780079703199	-999	LAD	L	depth	-25.0291	-12.8093	-20.1592	Left Hippocampus	n/a	SUB	Left DG
LAD4	-31.0579	-8.2791	-26.430187931588	-999	LAD	L	depth	-30.9382	-9.18165	-20.4776	Left Hippocampus	n/a	CA1	Left CA1
LMD1	-43.5566	-3.46775	-18.5280291805072	-999	LMD	L	depth	-44.8006	-5.30909	-15.4058	Left Cerebral White Matter	superiortemporal	n/a	n/a
LMD2	-46.6791	-1.90356	-17.1297477449021	-999	LMD	L	depth	-49.5933	-3.75384	-14.3338	Left Cerebral White Matter	superiortemporal	n/a	n/a
LMD3	-53.1026	-2.7253	-16.0685775582579	-999	LMD	L	depth	-54.4308	-4.40046	-12.6924	Left STG superior temporal gyrus	superiortemporal	n/a	n/a
LMD4	-57.6923	-5.89984	-14.9457320265482	-999	LMD	L	depth	-58.1175	-8.54459	-10.9232	Left STG superior temporal gyrus	superiortemporal	n/a	n/a
LAST1	-18.4934	3.22185	-34.7309102794183	-999	LAST	L	strip	-17.3451	-0.150259	-30.5355	n/a	entorhinal	n/a	n/a
LAST2	-22.8501	0.997858	-44.1744301416143	-999	LAST	L	strip	-24.1707	-1.73676	-39.3294	n/a	fusiform	n/a	n/a
LAST3	-31.7475	0.0634213	-49.8345225939748	-999	LAST	L	strip	-33.5171	-2.44811	-44.351	n/a	inferiortemporal	n/a	n/a
LAST4	-45.5546	1.70886	-48.7790552843395	-999	LAST	L	strip	-46.1721	-2.39702	-40.6984	n/a	inferiortemporal	n/a	n/a
LPST1	-18.5476	-10.5454	-30.9482897683442	-999	LPST	L	strip	-18.911	-13.9442	-24.5625	n/a	entorhinal	n/a	n/a
LPST2	-26.3333	-13.0827	-36.8271003811289	-999	LPST	L	strip	-28.2514	-15.9186	-30.0727	n/a	fusiform	n/a	n/a
LPST3	-35.5509	-15.5117	-40.0242080458375	-999	LPST	L	strip	-40.6346	-14.9616	-33.1774	n/a	fusiform	n/a	n/a
LPST4	-50.6234	-18.4913	-33.9802242569942	-999	LPST	L	strip	-52.5081	-13.5348	-33.9378	n/a	inferiortemporal	n/a	n/a
LIT1	-31.4121	16.304	-47.7957605368986	-999	LIT	L	strip	-32.1745	20.608	-42.1188	n/a	temporalpole	n/a	n/a
LIT2	-45.9028	16.6758	-45.1943979627378	-999	LIT	L	strip	-42.4204	14.2792	-40.8153	n/a	inferiortemporal	n/a	n/a
LIT3	-53.0191	13.0184	-42.6012824870688	-999	LIT	L	strip	-51.0238	8.71139	-35.5731	n/a	inferiortemporal	n/a	n/a
LIT4	-60.3058	1.5149	-34.1815961002209	-999	LIT	L	strip	-54.9246	0.260945	-29.429	n/a	middletemporal	n/a	n/a
LIT5	-65.9637	-2.64139	-24.8155813548996	-999	LIT	L	strip	-58.9278	-6.99111	-20.3331	n/a	middletemporal	n/a	n/a
LIT6	-70.1452	-8.11882	-20.3924872302369	-999	LIT	L	strip	-60.5063	-15.1828	-12.5468	n/a	middletemporal	n/a	n/a
LIT7	-71.3337	-21.8044	-14.8940271454799	-999	LIT	L	strip	-62.096	-23.9249	-4.61823	n/a	middletemporal	n/a	n/a
LIT8	-71.3655	-26.3999	-5.04474512041503	-999	LIT	L	strip	-64.8528	-31.5268	3.1111	n/a	middletemporal	n/a	n/a
LMT1	-41.5045	26.0073	-39.9333991362369	-999	LMT	L	strip	-34.6628	26.2111	-37.938	n/a	temporalpole	n/a	n/a
LMT2	-47.3149	26.1007	-35.0506192962517	-999	LMT	L	strip	-45.0056	22.8942	-33.3364	n/a	superiortemporal	n/a	n/a
LMT3	-56.5624	16.5673	-32.1930109151556	-999	LMT	L	strip	-52.476	17.6177	-26.4995	n/a	middletemporal	n/a	n/a
LMT4	-60.73	12.4112	-20.1480279129343	-999	LMT	L	strip	-56.4338	9.49128	-18.8084	n/a	middletemporal	n/a	n/a
LMT5	-63.881	2.88878	-15.3887579717367	-999	LMT	L	strip	-56.8054	0.554528	-11.6056	n/a	superiortemporal	n/a	n/a
LMT6	-66.6264	-4.94523	-11.6864063772937	-999	LMT	L	strip	-58.3952	-8.18757	-3.67704	n/a	superiortemporal	n/a	n/a
LMT7	-68.5886	-11.1733	-6.7793141179892	-999	LMT	L	strip	-61.1572	-17.5969	3.82844	n/a	superiortemporal	n/a	n/a
LMT8	-69.8186	-24.2548	8.70991161707964	-999	LMT	L	strip	-63.9365	-26.2711	12.4168	n/a	superiortemporal	n/a	n/a
LST1	-34.199	27.4404	-36.4881090436432	-999	LST	L	strip	-32.4941	29.8059	-31.4506	n/a	temporalpole	n/a	n/a
LST2	-42.8348	27.95	-29.5314438506053	-999	LST	L	strip	-44.0102	28.8853	-26.6922	n/a	superiortemporal	n/a	n/a
LST3	-52.0365	24.6084	-23.5174539037785	-999	LST	L	strip	-51.4806	23.609	-19.8554	n/a	superiortemporal	n/a	n/a
LST4	-59.422	16.1747	-17.1326079207586	-999	LST	L	strip	-55.4211	14.77	-12.7955	n/a	superiortemporal	n/a	n/a
LST5	-62.9237	6.9006	-11.7300825746355	-999	LST	L	strip	-56.9428	6.25436	-6.55615	n/a	superiortemporal	n/a	n/a
LST6	-65.7315	-1.30487	-7.26701187071712	-999	LST	L	strip	-58.5041	-2.64753	0.643279	n/a	superiortemporal	n/a	n/a
LST7	-68.9387	-8.47201	3.1512704837417	-999	LST	L	strip	-61.2946	-11.8717	9.38475	n/a	superiortemporal	n/a	n/a
LST8	-68.8771	-18.5211	11.8247055240237	-999	LST	L	strip	-62.8559	-20.7438	17.1773	n/a	superiortemporal	n/a	n/a
LOF1	-13.2253	61.5555	-23.4608283361699	-999	LOF	L	strip	-8.23578	67.9662	-16.8676	n/a	medialorbitofrontal	n/a	n/a
LOF2	-15.993	48.9743	-24.8070495254829	-999	LOF	L	strip	-17.3764	59.014	-14.0314	n/a	lateralorbitofrontal	n/a	n/a
LOF3	-24.2475	43.0277	-22.9961155866191	-999	LOF	L	strip	-25.8603	51.5353	-12.3721	n/a	lateralorbitofrontal	n/a	n/a
LOF4	-34.5648	40.6534	-24.1450506860782	-999	LOF	L	strip	-35.4831	45.0281	-11.8182	n/a	parsorbitalis	n/a	n/a
LOF5	-43.3206	34.5023	-23.4438340875191	-999	LOF	L	strip	-44.4826	38.3426	-12.0142	n/a	parsorbitalis	n/a	n/a
LOF6	-54.1396	28.6931	-15.2988079828479	-999	LOF	L	strip	-51.8672	29.5039	-8.33337	n/a	parsorbitalis	n/a	n/a
LOF7	-56.796	19.8237	-7.52732698176312	-999	LOF	L	strip	-54.5897	20.4703	-1.99931	n/a	parsorbitalis	n/a	n/a
LOF8	-61.6287	13.0975	-4.05570257346245	-999	LOF	L	strip	-57.3459	9.81026	5.26058	n/a	precentral	n/a	n/a
LAF1	-47.9023	38.8258	26.9775976156805	-999	LAF	L	strip	-49.6494	40.9594	32.6393	n/a	rostralmiddlefrontal	n/a	n/a
LAF2	-56.9664	31.6731	18.8104037685308	-999	LAF	L	strip	-55.4256	33.9648	25.4344	n/a	parsopercularis	n/a	n/a
LAF3	-60.8856	19.4647	11.5418164318256	-999	LAF	L	strip	-56.3585	26.3436	15.8938	n/a	parsopercularis	n/a	n/a
LAF4	-59.7237	17.8683	3.25870994017288	-999	LAF	L	strip	-58.5093	18.9202	7.14913	n/a	precentral	n/a	n/a
LPF1	-48.2527	17.7263	42.8312353555207	-999	LPF	L	strip	-52.8683	23.1623	50.9208	n/a	rostralmiddlefrontal	n/a	n/a
LPF2	-57.1999	12.9622	37.9588638916866	-999	LPF	L	strip	-57.4043	17.0693	42.6137	n/a	precentral	n/a	n/a
LPF3	-62.9977	4.88485	29.1175640124976	-999	LPF	L	strip	-59.5327	10.746	33.5625	n/a	precentral	n/a	n/a
LPF4	-65.1454	-0.144733	21.6779001491284	-999	LPF	L	strip	-58.1147	3.22572	24.9735	n/a	precentral	n/a	n/a
RAD1	15.9121	-5.17785	-23.2388041305148	-999	RAD	R	depth	14.2708	-5.52965	-17.4877	Right Hippocampus	n/a	n/a	Right Amy
RAD2	20.9593	-5.81351	-20.8168264914246	-999	RAD	R	depth	20.1336	-5.20654	-14.9294	Right Amygdala	n/a	n/a	Right Amy
RAD3	25.2045	-5.51698	-18.7071300560675	-999	RAD	R	depth	24.8353	-5.01277	-13.192	Right Amygdala	n/a	n/a	Right Amy
